"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BL000085364","1980-02","-21.55","-64.7","1854.0","TARIJA, BL","","","8","4,I","4","4,I","0","4,I","0","3,I","0","3,I","","","","","","","19800206",",3,I","19800226","+,4,I","","","10.0","3,I,06,","5.1","4,,I,26,+","","","","","22.2","4,,,I","","","","","14.19","3,,,I"
"BL000085364","1980-04","-21.55","-64.7","1854.0","TARIJA, BL","","","3","4,I","2","4,I","0","4,I","0","5,","0","5,I","","","","","","","19800417",",5,I","19800402",",4,I","","","5.0","5,I,17,","7.1","4,,I,02,","","","","","14.2","4,,,I","","","","","11.20","5,,,I"
"BL000085364","1980-06","-21.55","-64.7","1854.0","TARIJA, BL","","","0","5,I","0","5,I","0","5,I","","","","","","","","","","","","","19800630","+,5,I","","","","","0.0","5,,I,30,+","","","","","0.0","5,,,I","","","","","",""
"BL000085364","1980-11","-21.55","-64.7","1854.0","TARIJA, BL","","","3","4,I","1","4,I","0","4,I","","","","","","","","","","","","","19801129",",4,I","","","","","9.9","4,,I,29,","","","","","12.9","4,,,I","","","","","",""
"BL000085364","1980-12","-21.55","-64.7","1854.0","TARIJA, BL","","","4","5,I","2","5,I","0","5,I","","","","","","","","","","","","","19801207",",5,I","","","","","11.9","5,,I,07,","","","","","25.8","5,,,I","","","","","",""
"BL000085364","1981-01","-21.55","-64.7","1854.0","TARIJA, BL","","","9","2,I","8","2,I","1","2,I","0","5,","0","5,I","","","","","","","19810115","+,5,I","19810129",",2,I","","","12.0","5,I,15,+","35.1","2,,I,29,","","","","","111.0","2,,,I","","","","","15.08","5,,,I"
"BL000085364","1981-02","-21.55","-64.7","1854.0","TARIJA, BL","","","11","3,I","9","3,I","0","3,I","0","5,I","0","5,I","","","","","","","19810225","+,5,I","19810204",",3,I","","","12.0","5,I,25,+","13.0","3,,I,04,","","","","","69.2","3,,,I","","","","","13.65","5,,,I"
"BL000085364","1981-04","-21.55","-64.7","1854.0","TARIJA, BL","","","5","4,I","5","4,I","0","4,I","","","","","","","","","","","","","19810410",",4,I","","","","","21.1","4,,I,10,","","","","","47.3","4,,,I","","","","","",""
"BL000085364","1981-06","-21.55","-64.7","1854.0","TARIJA, BL","","","0","5,I","0","5,I","0","5,I","","","","","","","","","","","","","19810630","+,5,I","","","","","0.0","5,,I,30,+","","","","","0.0","5,,,I","","","","","",""
"BL000085364","1981-07","-21.55","-64.7","1854.0","TARIJA, BL","","","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","19810731","+,4,I","","","","","0.0","4,,I,31,+","","","","","0.0","4,,,I","","","","","",""
"BL000085364","1981-09","-21.55","-64.7","1854.0","TARIJA, BL","","","2","2,I","0","2,I","0","2,I","","","","","","","","","","","","","19810929",",2,I","","","","","2.0","2,,I,29,","","","","","2.5","2,,,I","","","","","",""
"BL000085364","1981-10","-21.55","-64.7","1854.0","TARIJA, BL","","","5","4,I","3","4,I","0","4,I","","","","","","","","","","","","","19811031",",4,I","","","","","20.1","4,,I,31,","","","","","33.3","4,,,I","","","","","",""
"BL000085364","1981-11","-21.55","-64.7","1854.0","TARIJA, BL","","","7","3,I","3","3,I","0","3,I","","","","","","","","","","","","","19811111",",3,I","","","","","20.1","3,,I,11,","","","","","39.0","3,,,I","","","","","",""
"BL000085364","1983-03","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","26","4,I","3","4,I","","","","","19830316",",4,I","","","","","35.1","4,I,16,","","","","","","","28.87","4,,,I","",""
"BL000085364","1983-06","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","15","5,I","2","5,I","","","","","19830620",",5,I","","","","","33.2","5,I,20,","","","","","","","23.15","5,,,I","",""
"BL000085364","1984-05","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","24","4,I","7","4,I","","","","","19840504",",4,I","","","","","34.6","4,I,04,","","","","","","","27.52","4,,,I","",""
"BL000085364","1984-06","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","21","5,I","1","5,I","","","","","19840601",",5,I","","","","","33.2","5,I,01,","","","","","","","26.01","5,,,I","",""
"BL000085364","1984-08","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","14","4,I","2","4,I","","","","","19840805",",4,I","","","","","32.4","4,I,05,","","","","","","","23.09","4,,,I","",""
"BL000085364","1984-09","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","24","4,I","6","4,I","","","","","19840918",",4,I","","","","","35.6","4,I,18,","","","","","","","27.34","4,,,I","",""
"BL000085364","1988-02","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","21","5,I","0","5,I","","","","","19880225",",5,I","","","","","28.2","5,I,25,","","","","","","","24.40","5,,,I","",""
"BL000085364","1991-05","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","25","5,I","2","5,I","","","","","19910528",",5,I","","","","","32.5","5,I,28,","","","","","","","26.92","5,,,I","",""
"BL000085364","1991-09","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","25","4,I","4","4,I","","","","","19910921","+,4,I","","","","","34.0","4,I,21,+","","","","","","","27.57","4,,,I","",""
"BL000085364","1991-10","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","22","5,I","4","5,I","","","","","19911013",",5,I","","","","","39.0","5,I,13,","","","","","","","27.55","5,,,I","",""
"BL000085364","1992-05","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","25","4,I","1","4,I","","","","","19920511",",4,I","","","","","32.5","4,I,11,","","","","","","","27.74","4,,,I","",""
"BL000085364","1992-08","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","15","5,I","0","5,I","","","","","19920806",",5,I","","","","","31.3","5,I,06,","","","","","","","22.65","5,,,I","",""
"BL000085364","1992-09","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","19","5,I","2","5,I","","","","","19920921",",5,I","","","","","34.8","5,I,21,","","","","","","","25.20","5,,,I","",""
"BL000085364","1992-10","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","24","4,I","4","4,I","","","","","19921015",",4,I","","","","","36.1","4,I,15,","","","","","","","27.50","4,,,I","",""
"BL000085364","1992-11","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","24","4,I","1","4,I","","","","","19921110",",4,I","","","","","32.6","4,I,10,","","","","","","","26.33","4,,,I","",""
"BL000085364","1992-12","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","0","4,I","0","3,I","28","3,I","3","3,I","19921202",",4,I","","","19921218",",3,I","11.8","4,I,02,","","","37.1","3,I,18,","","","","","21.45","7,I","28.57","3,,,I","14.33","4,,,I"
"BL000085364","1993-02","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,I","0","5,I","","","","","","","19930209",",5,I","","","","","5.0","5,I,09,","","","","","","","","","","","","","10.93","5,,,I"
"BL000085364","1993-03","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,I","0","5,I","","","","","","","19930328","+,5,I","","","","","10.0","5,I,28,+","","","","","","","","","","","","","13.34","5,,,I"
"BL000085364","1993-04","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","0","4,I","","","","","","","19930409",",4,I","","","","","5.2","4,I,09,","","","","","","","","","","","","","10.81","4,,,I"
"BL000085364","1993-07","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","3,I","17","3,I","1","3,I","","","","","19930701",",3,I","","","","","32.8","3,I,01,","","","","","","","22.13","3,,,I","",""
"BL000085364","1993-09","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","3,I","20","3,I","5","3,I","","","","","19930906",",3,I","","","","","35.3","3,I,06,","","","","","","","25.70","3,,,I","",""
"BL000085364","1994-01","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","0","4,I","0","3,I","27","3,I","0","3,I","19940110",",4,I","","","19940123",",3,I","9.4","4,I,10,","","","30.8","3,I,23,","","","","","20.33","6,I","26.46","3,,,I","14.20","4,,,I"
"BL000085364","1994-03","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","3,I","26","3,I","1","3,I","","","","","19940324",",3,I","","","","","32.4","3,I,24,","","","","","","","26.09","3,,,I","",""
"BL000085364","1994-05","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","2,I","26","2,I","1","2,I","","","","","19940506",",2,I","","","","","33.4","2,I,06,","","","","","","","26.82","2,,,I","",""
"BL000085364","1994-06","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,I","4","5,I","","","","","","","19940626",",5,I","","","","","-4.0","5,I,26,","","","","","","","","","","","","","2.87","5,,,I"
"BL000085364","1994-07","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","3,I","20","3,I","4","3,I","","","","","19940720",",3,I","","","","","34.2","3,I,20,","","","","","","","24.67","3,,,I","",""
"BL000085364","1994-11","-21.55","-64.7","1854.0","TARIJA, BL","","","17","2,I","7","2,I","1","2,I","","","","","0","2,I","27","2,I","1","2,I","","","19941128",",2,I","19941104",",2,I","","","25.9","2,,I,28,","33.2","2,I,04,","","","88.8","2,,,I","","","27.34","2,,,I","",""
"BL000085364","1995-01","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","25","4,I","0","4,I","","","","","19950125","+,4,I","","","","","31.0","4,I,25,+","","","","","","","27.14","4,,,I","",""
"BL000085364","1995-03","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","3,I","25","3,I","1","3,I","","","","","19950304",",3,I","","","","","32.4","3,I,04,","","","","","","","26.12","3,,,I","",""
"BL000085364","1995-04","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","0","4,I","","","","","","","19950412",",4,I","","","","","3.5","4,I,12,","","","","","","","","","","","","","8.97","4,,,I"
"BL000085364","1995-05","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","24","5,I","0","5,I","","","","","19950510",",5,I","","","","","28.2","5,I,10,","","","","","","","23.77","5,,,I","",""
"BL000085364","1995-06","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","20","4,I","0","4,I","","","","","19950606",",4,I","","","","","31.6","4,I,06,","","","","","","","25.54","4,,,I","",""
"BL000085364","1995-07","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","2,I","23","2,I","1","2,I","","","","","19950728",",2,I","","","","","33.0","2,I,28,","","","","","","","26.77","2,,,I","",""
"BL000085364","1995-08","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","2,I","21","2,I","13","2,I","","","","","19950813",",2,I","","","","","36.5","2,I,13,","","","","","","","26.88","2,,,I","",""
"BL000085364","1995-09","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","20","5,I","1","5,I","","","","","19950918",",5,I","","","","","35.4","5,I,18,","","","","","","","26.05","5,,,I","",""
"BL000085364","1995-12","-21.55","-64.7","1854.0","TARIJA, BL","","","14","5,I","10","5,I","1","5,I","0","4,I","0","4,I","","","","","","","19951213",",4,I","19951206",",5,I","","","10.6","4,I,13,","45.0","5,,I,06,","","","","","126.2","5,,,I","","","","","13.13","4,,,I"
"BL000085364","1996-01","-21.55","-64.7","1854.0","TARIJA, BL","","","18","4,I","15","4,I","2","4,I","","","","","","","","","","","","","19960108",",4,I","","","","","43.9","4,,I,08,","","","","","205.9","4,,,I","","","","","",""
"BL000085364","1996-04","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","0","4,I","","","","","","","19960419",",4,I","","","","","5.5","4,I,19,","","","","","","","","","","","","","11.48","4,,,I"
"BL000085364","1996-05","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","0","4,I","","","","","","","19960526",",4,I","","","","","1.3","4,I,26,","","","","","","","","","","","","","8.13","4,,,I"
"BL000085364","1996-06","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","15","4,I","0","4,I","","","","","19960614",",4,I","","","","","31.4","4,I,14,","","","","","","","21.83","4,,,I","",""
"BL000085364","1996-08","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","23","4,I","5","4,I","","","","","19960824",",4,I","","","","","32.6","4,I,24,","","","","","","","26.82","4,,,I","",""
"BL000085364","1996-09","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","19","4,I","3","4,I","","","","","19960920",",4,I","","","","","34.6","4,I,20,","","","","","","","25.13","4,,,I","",""
"BL000085364","1996-10","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,I","0","5,I","0","4,I","23","4,I","7","4,I","19961014",",5,I","","","19961004",",4,I","3.0","5,I,14,","","","36.7","4,I,04,","","","","","19.19","9,I","27.91","4,,,I","10.48","5,,,I"
"BL000085364","1996-11","-21.55","-64.7","1854.0","TARIJA, BL","","","13","5,I","5","5,I","1","5,I","","","","","0","3,I","27","3,I","1","3,I","","","19961113",",5,I","19961106",",3,I","","","37.1","5,,I,13,","35.4","3,I,06,","","","74.6","5,,,I","","","27.53","3,,,I","",""
"BL000085364","1996-12","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","22","5,I","0","5,I","","","","","19961221",",5,I","","","","","31.4","5,I,21,","","","","","","","26.43","5,,,I","",""
"BL000085364","1997-01","-21.55","-64.7","1854.0","TARIJA, BL","","","16","5,I","9","5,I","0","5,I","","","","","","","","","","","","","19970131",",5,I","","","","","23.1","5,,I,31,","","","","","70.2","5,,,I","","","","","",""
"BL000085364","1997-02","-21.55","-64.7","1854.0","TARIJA, BL","","","16","5,I","11","5,I","0","5,I","0","5,I","0","5,I","0","5,I","23","5,I","1","5,I","19970201",",5,I","19970220",",5,I","19970225",",5,I","11.2","5,I,01,","23.1","5,,I,20,","33.5","5,I,25,","","","105.4","5,,,I","20.87","9,I","27.59","5,,,I","14.16","5,,,I"
"BL000085364","1997-03","-21.55","-64.7","1854.0","TARIJA, BL","","","16","4,I","13","4,I","1","4,I","","","","","","","","","","","","","19970309",",4,I","","","","","26.9","4,,I,09,","","","","","104.8","4,,,I","","","","","",""
"BL000085364","1997-05","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","5","4,I","","","","","","","19970526",",4,I","","","","","-2.4","4,I,26,","","","","","","","","","","","","","5.17","4,,,I"
"BL000085364","1997-08","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,I","2","5,I","","","","","","","19970808",",5,I","","","","","-0.2","5,I,08,","","","","","","","","","","","","","5.49","5,,,I"
"BL000085364","1998-08","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","3,I","23","3,I","3","3,I","","","","","19980824",",3,I","","","","","35.2","3,I,24,","","","","","","","25.43","3,,,I","",""
"BL000085364","1999-05","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,I","0","5,I","","","","","","","19990527",",5,I","","","","","0.2","5,I,27,","","","","","","","","","","","","","6.85","5,,,I"
"BL000085364","1999-11","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,I","0","5,I","","","","","","","19991109",",5,I","","","","","4.2","5,I,09,","","","","","","","","","","","","","11.13","5,,,I"
"BL000085364","2000-05","-21.55","-64.7","1854.0","TARIJA, BL","7.7","5,I","","","","","","","0","3,I","2","3,I","0","2,I","22","2,I","1","2,I","20000521",",3,I","","","20000515",",2,I","-1.0","3,I,21,","","","32.6","2,I,15,","94.4","2,I","","","14.89","5,I","23.31","2,,,I","6.46","3,,,I"
"BL000085364","2000-08","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","3,I","25","3,I","4","3,I","","","","","20000825",",3,I","","","","","33.4","3,I,25,","","","","","","","27.01","3,,,I","",""
"BL000085364","2000-09","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","20","5,I","4","5,I","","","","","20000923",",5,I","","","","","35.5","5,I,23,","","","","","","","25.68","5,,,I","",""
"BL000085364","2000-12","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","27","4,I","1","4,I","","","","","20001227",",4,I","","","","","35.5","4,I,27,","","","","","","","28.19","4,,,I","",""
"BL000085364","2001-04","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","0","4,I","0","4,I","23","4,I","1","4,I","20010426",",4,I","","","20010422",",4,I","4.2","4,I,26,","","","32.4","4,I,22,","","","","","18.86","8,I","25.66","4,,,I","12.07","4,,,I"
"BL000085364","2001-05","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","1","4,I","","","","","","","20010518",",4,I","","","","","0.0","4,I,18,","","","","","","","","","","","","","4.24","4,,,I"
"BL000085364","2001-06","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","16","5,I","0","5,I","","","","","20010623",",5,I","","","","","30.2","5,I,23,","","","","","","","23.14","5,,,I","",""
"BL000085364","2001-07","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","3,I","23","3,I","2","3,I","","","","","20010731",",3,I","","","","","34.4","3,I,31,","","","","","","","26.65","3,,,I","",""
"BL000085364","2001-08","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","24","4,I","7","4,I","","","","","20010829","+,4,I","","","","","35.0","4,I,29,+","","","","","","","28.34","4,,,I","",""
"BL000085364","2001-09","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,I","21","5,I","4","5,I","","","","","20010929",",5,I","","","","","36.6","5,I,29,","","","","","","","27.44","5,,,I","",""
"BL000085364","2001-10","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","27","4,I","4","4,I","","","","","20011007",",4,I","","","","","35.5","4,I,07,","","","","","","","27.14","4,,,I","",""
"BL000085364","2001-11","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","2,I","0","2,I","0","4,I","23","4,I","3","4,I","20011126","+,2,I","","","20011105",",4,I","11.0","2,I,26,+","","","32.6","4,I,05,","","","","","21.15","6,I","27.89","4,,,I","14.41","2,,,I"
"BL000085364","2002-01","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","2,I","26","2,I","2","2,I","","","","","20020131",",2,I","","","","","33.6","2,I,31,","","","","","","","27.59","2,,,I","",""
"BL000085364","2002-04","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","0","4,I","0","4,I","24","4,I","1","4,I","20020429",",4,I","","","20020406",",4,I","7.0","4,I,29,","","","32.5","4,I,06,","","","","","19.55","7,I","26.50","4,,,I","12.60","4,,,I"
"BL000085364","2002-05","-21.55","-64.7","1854.0","TARIJA, BL","21.5","5,I","","","","","","","0","4,I","0","4,I","0","2,I","27","2,I","6","2,I","20020522",",4,I","","","20020514",",2,I","3.2","4,I,22,","","","34.0","2,I,14,","30.8","2,I","","","17.81","5,I","27.63","2,,,I","7.98","4,,,I"
"BL000085364","2002-07","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","19","4,I","1","4,I","","","","","20020723",",4,I","","","","","32.2","4,I,23,","","","","","","","23.37","4,,,I","",""
"BL000085364","2002-09","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,I","0","5,I","0","5,I","21","5,I","8","5,I","20020902",",5,I","","","20020917",",5,I","0.6","5,I,02,","","","35.0","5,I,17,","","","","","17.97","8,I","27.90","5,,,I","8.04","5,,,I"
"BL000085364","2002-10","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","3,I","23","3,I","9","3,I","","","","","20021004",",3,I","","","","","37.6","3,I,04,","","","","","","","29.46","3,,,I","",""
"BL000085364","2002-11","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,I","0","5,I","","","","","","","20021111","+,5,I","","","","","8.0","5,I,11,+","","","","","","","","","","","","","13.33","5,,,I"
"BL000085364","2002-12","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,I","0","5,I","0","5,I","26","5,I","3","5,I","20021226",",5,I","","","20021228","+,5,I","12.5","5,I,26,","","","35.0","5,I,28,+","","","","","21.73","0,I","28.08","5,,,I","15.38","5,,,I"
"BL000085364","2003-02","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","0","4,I","","","","","","","20030221",",4,I","","","","","7.2","4,I,21,","","","","","","","","","","","","","14.05","4,,,I"
"BL000085364","2003-03","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","0","4,I","","","","","","","20030318","+,4,I","","","","","11.0","4,I,18,+","","","","","","","","","","","","","14.48","4,,,I"
"BL000085364","2003-04","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,I","0","4,I","","","","","","","20030421","+,4,I","","","","","4.0","4,I,21,+","","","","","","","","","","","","","11.35","4,,,I"
"BL000085364","2003-08","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,I","20","4,I","3","4,I","","","","","20030820",",4,I","","","","","33.5","4,I,20,","","","","","","","24.89","4,,,I","",""
"BL000085364","2003-11","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,I","0","5,I","0","3,I","26","3,I","10","3,I","20031102",",5,I","","","20031117",",3,I","5.5","5,I,02,","","","35.5","3,I,17,","","","","","20.78","7,I","29.21","3,,,I","12.34","5,,,I"
"BL000085364","2004-01","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,S","27","4,S","2","4,S","","","","","20040107",",4,S","","","","","33.6","4,S,07,","","","","","","","28.11","4,,,S","",""
"BL000085364","2004-02","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","5,S","0","5,S","0","3,S","24","3,S","2","3,S","20040221",",5,S","","","20040216",",3,S","11.0","5,S,21,","","","33.0","3,S,16,","","","","","20.65","7,S","26.93","3,,,S","14.37","5,,,S"
"BL000085364","2004-03","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,S","26","4,S","2","4,S","","","","","20040331",",4,S","","","","","34.8","4,S,31,","","","","","","","26.45","4,,,S","",""
"BL000085364","2004-05","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","0","4,S","6","4,S","","","","","","","20040528","+,4,S","","","","","-1.0","4,S,28,+","","","","","","","","","","","","","4.41","4,,,S"
"BL000085364","2004-07","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","4,S","21","4,S","0","4,S","","","","","20040721","+,4,S","","","","","31.8","4,S,21,+","","","","","","","24.96","4,,,S","",""
"BL000085364","2004-08","-21.55","-64.7","1854.0","TARIJA, BL","","","","","","","","","","","","","0","5,S","24","5,S","6","5,S","","","","","20040804",",5,S","","","","","35.0","5,S,04,","","","","","","","28.05","5,,,S","",""
