"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00023738","1914-11","-35.39","138.4652","216.0","MYPONGA, AS","","","6","2,a","5","2,a","1","2,a","","","","","","","","","","","","","19141125",",2,a","","","","","52.8","2,,a,25,","","","","","","","81.5",",a,,a","","","","","",""
"ASN00023738","1914-12","-35.39","138.4652","216.0","MYPONGA, AS","","","4",",a","2",",a","0",",a","","","","","","","","","","","","","19141212",",,a","","","","","5.6",",,a,12,","","","","","","","12.2",",,,a","","","","","",""
"ASN00023738","1915-01","-35.39","138.4652","216.0","MYPONGA, AS","","","5",",a","1",",a","0",",a","","","","","","","","","","","","","19150120",",,a","","","","","7.9",",,a,20,","","","","","","","12.7",",,,a","","","","","",""
"ASN00023738","1915-02","-35.39","138.4652","216.0","MYPONGA, AS","","","2",",a","0",",a","0",",a","","","","","","","","","","","","","19150221",",,a","","","","","0.5",",,a,21,","","","","","","","0.8",",,,a","","","","","",""
"ASN00023738","1915-03","-35.39","138.4652","216.0","MYPONGA, AS","","","4",",a","1",",a","0",",a","","","","","","","","","","","","","19150301",",,a","","","","","2.5",",,a,01,","","","","","","","6.8",",,,a","","","","","",""
"ASN00023738","1915-04","-35.39","138.4652","216.0","MYPONGA, AS","","","7","2,a","4","2,a","0","2,a","","","","","","","","","","","","","19150411",",2,a","","","","","15.7","2,,a,11,","","","","","","","45.3",",a,,a","","","","","",""
"ASN00023738","1915-05","-35.39","138.4652","216.0","MYPONGA, AS","","","14",",a","7",",a","1",",a","","","","","","","","","","","","","19150516",",,a","","","","","29.0",",,a,16,","","","","","","","88.4",",,,a","","","","","",""
"ASN00023738","1915-06","-35.39","138.4652","216.0","MYPONGA, AS","","","16",",a","13",",a","2",",a","","","","","","","","","","","","","19150629",",,a","","","","","28.2",",,a,29,","","","","","","","163.4",",,,a","","","","","",""
"ASN00023738","1915-07","-35.39","138.4652","216.0","MYPONGA, AS","","","16",",a","11",",a","0",",a","","","","","","","","","","","","","19150706",",,a","","","","","13.5",",,a,06,","","","","","","","98.9",",,,a","","","","","",""
"ASN00023738","1915-08","-35.39","138.4652","216.0","MYPONGA, AS","","","15","2,a","10","2,a","0","2,a","","","","","","","","","","","","","19150824",",2,a","","","","","17.8","2,,a,24,","","","","","","","112.7",",a,,a","","","","","",""
"ASN00023738","1915-09","-35.39","138.4652","216.0","MYPONGA, AS","","","14",",a","11",",a","1",",a","","","","","","","","","","","","","19150920",",,a","","","","","25.4",",,a,20,","","","","","","","113.7",",,,a","","","","","",""
"ASN00023738","1915-10","-35.39","138.4652","216.0","MYPONGA, AS","","","7","4,a","2","4,a","0","4,a","","","","","","","","","","","","","19151013",",4,a","","","","","6.6","4,,a,13,","","","","","","","31.0",",a,,a","","","","","",""
"ASN00023738","1915-11","-35.39","138.4652","216.0","MYPONGA, AS","","","1","2,a","0","2,a","0","2,a","","","","","","","","","","","","","19151123",",2,a","","","","","1.5","2,,a,23,","","","","","","","4.5",",a,,a","","","","","",""
"ASN00023738","1915-12","-35.39","138.4652","216.0","MYPONGA, AS","","","1",",a","0",",a","0",",a","","","","","","","","","","","","","19151215",",,a","","","","","2.0",",,a,15,","","","","","","","2.0",",,,a","","","","","",""
"ASN00023738","1916-01","-35.39","138.4652","216.0","MYPONGA, AS","","","5",",a","2",",a","0",",a","","","","","","","","","","","","","19160109",",,a","","","","","4.1",",,a,09,","","","","","","","11.7",",,,a","","","","","",""
"ASN00023738","1916-02","-35.39","138.4652","216.0","MYPONGA, AS","","","5",",a","1",",a","0",",a","","","","","","","","","","","","","19160209",",,a","","","","","4.8",",,a,09,","","","","","","","7.6",",,,a","","","","","",""
"ASN00023738","1916-03","-35.39","138.4652","216.0","MYPONGA, AS","","","1","2,a","1","2,a","0","2,a","","","","","","","","","","","","","19160318",",2,a","","","","","6.9","2,,a,18,","","","","","","","18.8",",a,,a","","","","","",""
"ASN00023738","1916-04","-35.39","138.4652","216.0","MYPONGA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0",",a,,a","","","","","",""
"ASN00023738","1916-05","-35.39","138.4652","216.0","MYPONGA, AS","","","9",",a","7",",a","0",",a","","","","","","","","","","","","","19160519",",,a","","","","","10.9",",,a,19,","","","","","","","39.8",",,,a","","","","","",""
"ASN00023738","1916-06","-35.39","138.4652","216.0","MYPONGA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289.9",",a,,a","","","","","",""
"ASN00023738","1916-07","-35.39","138.4652","216.0","MYPONGA, AS","","","14","2,a","10","2,a","2","2,a","","","","","","","","","","","","","19160729",",2,a","","","","","29.5","2,,a,29,","","","","","","","139.1",",a,,a","","","","","",""
"ASN00023738","1916-08","-35.39","138.4652","216.0","MYPONGA, AS","","","18","4,a","12","4,a","0","4,a","","","","","","","","","","","","","19160802",",4,a","","","","","20.8","4,,a,02,","","","","","","","113.1",",a,,a","","","","","",""
"ASN00023738","1916-09","-35.39","138.4652","216.0","MYPONGA, AS","","","12",",a","8",",a","1",",a","","","","","","","","","","","","","19160922",",,a","","","","","26.7",",,a,22,","","","","","","","94.8",",,,a","","","","","",""
"ASN00023738","1916-10","-35.39","138.4652","216.0","MYPONGA, AS","","","14",",a","6",",a","0",",a","","","","","","","","","","","","","19161008",",,a","","","","","20.3",",,a,08,","","","","","","","63.9",",,,a","","","","","",""
"ASN00023738","1916-11","-35.39","138.4652","216.0","MYPONGA, AS","","","19","2,a","13","2,a","0","2,a","","","","","","","","","","","","","19161125",",2,a","","","","","21.3","2,,a,25,","","","","","","","120.8",",a,,a","","","","","",""
"ASN00023738","1916-12","-35.39","138.4652","216.0","MYPONGA, AS","","","10","2,a","4","2,a","0","2,a","","","","","","","","","","","","","19161213",",2,a","","","","","11.9","2,,a,13,","","","","","","","34.8",",a,,a","","","","","",""
"ASN00023738","1917-01","-35.39","138.4652","216.0","MYPONGA, AS","","","3","2,a","0","2,a","0","2,a","","","","","","","","","","","","","19170104",",2,a","","","","","1.5","2,,a,04,","","","","","","","8.6",",a,,a","","","","","",""
"ASN00023738","1917-02","-35.39","138.4652","216.0","MYPONGA, AS","","","8",",a","3",",a","2",",a","","","","","","","","","","","","","19170214",",,a","","","","","59.7",",,a,14,","","","","","","","115.1",",,,a","","","","","",""
"ASN00023738","1917-03","-35.39","138.4652","216.0","MYPONGA, AS","","","9","2,a","3","2,a","0","2,a","","","","","","","","","","","","","19170330",",2,a","","","","","19.6","2,,a,30,","","","","","","","47.0",",a,,a","","","","","",""
"ASN00023738","1917-04","-35.39","138.4652","216.0","MYPONGA, AS","","","8","2,a","5","2,a","0","2,a","","","","","","","","","","","","","19170407",",2,a","","","","","6.1","2,,a,07,","","","","","","","32.8",",a,,a","","","","","",""
"ASN00023738","1917-05","-35.39","138.4652","216.0","MYPONGA, AS","","","20",",a","17",",a","2",",a","","","","","","","","","","","","","19170506",",,a","","","","","29.0",",,a,06,","","","","","","","143.0",",,,a","","","","","",""
"ASN00023738","1917-06","-35.39","138.4652","216.0","MYPONGA, AS","","","15","4,a","10","4,a","0","4,a","","","","","","","","","","","","","19170613",",4,a","","","","","22.1","4,,a,13,","","","","","","","120.6",",a,,a","","","","","",""
"ASN00023738","1917-07","-35.39","138.4652","216.0","MYPONGA, AS","","","21","2,a","15","2,a","0","2,a","","","","","","","","","","","","","19170707",",2,a","","","","","22.9","2,,a,07,","","","","","","","132.8",",a,,a","","","","","",""
"ASN00023738","1917-08","-35.39","138.4652","216.0","MYPONGA, AS","","","15",",a","11",",a","0",",a","","","","","","","","","","","","","19170819","+,,a","","","","","12.7",",,a,19,+","","","","","","","93.4",",,,a","","","","","",""
"ASN00023738","1917-09","-35.39","138.4652","216.0","MYPONGA, AS","","","18",",a","16",",a","2",",a","","","","","","","","","","","","","19170916",",,a","","","","","39.4",",,a,16,","","","","","","","164.7",",,,a","","","","","",""
"ASN00023738","1917-10","-35.39","138.4652","216.0","MYPONGA, AS","","","16",",a","10",",a","0",",a","","","","","","","","","","","","","19171005",",,a","","","","","11.4",",,a,05,","","","","","","","64.8",",,,a","","","","","",""
"ASN00023738","1917-11","-35.39","138.4652","216.0","MYPONGA, AS","","","9","2,a","3","2,a","0","2,a","","","","","","","","","","","","","19171122",",2,a","","","","","5.1","2,,a,22,","","","","","","","27.2",",a,,a","","","","","",""
"ASN00023738","1917-12","-35.39","138.4652","216.0","MYPONGA, AS","","","6",",a","4",",a","0",",a","","","","","","","","","","","","","19171212",",,a","","","","","17.8",",,a,12,","","","","","","","42.2",",,,a","","","","","",""
"ASN00023738","1918-01","-35.39","138.4652","216.0","MYPONGA, AS","","","2","2,a","1","2,a","0","2,a","","","","","","","","","","","","","19180115",",2,a","","","","","5.3","2,,a,15,","","","","","","","13.4",",a,,a","","","","","",""
"ASN00023738","1918-02","-35.39","138.4652","216.0","MYPONGA, AS","","","2","2,a","2","2,a","0","2,a","","","","","","","","","","","","","19180207",",2,a","","","","","6.4","2,,a,07,","","","","","","","16.3",",a,,a","","","","","",""
"ASN00023738","1918-03","-35.39","138.4652","216.0","MYPONGA, AS","","","6",",a","2",",a","0",",a","","","","","","","","","","","","","19180305",",,a","","","","","13.5",",,a,05,","","","","","","","20.8",",,,a","","","","","",""
"ASN00023738","1918-04","-35.39","138.4652","216.0","MYPONGA, AS","","","13",",a","6",",a","0",",a","","","","","","","","","","","","","19180405",",,a","","","","","6.6",",,a,05,","","","","","","","31.2",",,,a","","","","","",""
"ASN00023738","1918-05","-35.39","138.4652","216.0","MYPONGA, AS","","","13","2,a","7","2,a","1","2,a","","","","","","","","","","","","","19180510",",2,a","","","","","32.5","2,,a,10,","","","","","","","77.1",",a,,a","","","","","",""
"ASN00023738","1918-06","-35.39","138.4652","216.0","MYPONGA, AS","","","13","2,a","6","2,a","1","2,a","","","","","","","","","","","","","19180619",",2,a","","","","","25.4","2,,a,19,","","","","","","","72.4",",a,,a","","","","","",""
"ASN00023738","1918-07","-35.39","138.4652","216.0","MYPONGA, AS","","","17",",a","7",",a","0",",a","","","","","","","","","","","","","19180712",",,a","","","","","15.2",",,a,12,","","","","","","","85.1",",,,a","","","","","",""
"ASN00023738","1918-08","-35.39","138.4652","216.0","MYPONGA, AS","","","14","2,a","9","2,a","0","2,a","","","","","","","","","","","","","19180821",",2,a","","","","","16.3","2,,a,21,","","","","","","","101.7",",a,,a","","","","","",""
"ASN00023738","1918-09","-35.39","138.4652","216.0","MYPONGA, AS","","","8",",a","4",",a","0",",a","","","","","","","","","","","","","19180903",",,a","","","","","18.3",",,a,03,","","","","","","","37.1",",,,a","","","","","",""
"ASN00023738","1918-10","-35.39","138.4652","216.0","MYPONGA, AS","","","13","2,a","6","2,a","0","2,a","","","","","","","","","","","","","19181004",",2,a","","","","","20.3","2,,a,04,","","","","","","","86.1",",a,,a","","","","","",""
"ASN00023738","1918-11","-35.39","138.4652","216.0","MYPONGA, AS","","","4",",a","3",",a","0",",a","","","","","","","","","","","","","19181102",",,a","","","","","5.3",",,a,02,","","","","","","","12.1",",,,a","","","","","",""
"ASN00023738","1918-12","-35.39","138.4652","216.0","MYPONGA, AS","","","8",",a","3",",a","0",",a","","","","","","","","","","","","","19181225","+,,a","","","","","3.0",",,a,25,+","","","","","","","14.8",",,,a","","","","","",""
"ASN00023738","1919-01","-35.39","138.4652","216.0","MYPONGA, AS","","","2",",a","1",",a","0",",a","","","","","","","","","","","","","19190117",",,a","","","","","7.6",",,a,17,","","","","","","","9.6",",,,a","","","","","",""
"ASN00023738","1919-02","-35.39","138.4652","216.0","MYPONGA, AS","","","5","2,a","5","2,a","2","2,a","","","","","","","","","","","","","19190218",",2,a","","","","","37.1","2,,a,18,","","","","","","","96.0",",a,,a","","","","","",""
"ASN00023738","1919-03","-35.39","138.4652","216.0","MYPONGA, AS","","","6",",a","1",",a","0",",a","","","","","","","","","","","","","19190305",",,a","","","","","4.3",",,a,05,","","","","","","","11.1",",,,a","","","","","",""
"ASN00023738","1919-04","-35.39","138.4652","216.0","MYPONGA, AS","","","3",",a","2",",a","0",",a","","","","","","","","","","","","","19190408",",,a","","","","","20.3",",,a,08,","","","","","","","26.1",",,,a","","","","","",""
"ASN00023738","1919-05","-35.39","138.4652","216.0","MYPONGA, AS","","","13","2,a","7","2,a","1","2,a","","","","","","","","","","","","","19190510",",2,a","","","","","34.3","2,,a,10,","","","","","","","97.3",",a,,a","","","","","",""
"ASN00023738","1919-06","-35.39","138.4652","216.0","MYPONGA, AS","","","16","2,a","6","2,a","0","2,a","","","","","","","","","","","","","19190626",",2,a","","","","","11.9","2,,a,26,","","","","","","","65.2",",a,,a","","","","","",""
"ASN00023738","1919-07","-35.39","138.4652","216.0","MYPONGA, AS","","","16","2,a","9","2,a","0","2,a","","","","","","","","","","","","","19190731",",2,a","","","","","12.7","2,,a,31,","","","","","","","74.1",",a,,a","","","","","",""
"ASN00023738","1919-08","-35.39","138.4652","216.0","MYPONGA, AS","","","17","2,a","11","2,a","0","2,a","","","","","","","","","","","","","19190806",",2,a","","","","","13.0","2,,a,06,","","","","","","","86.1",",a,,a","","","","","",""
"ASN00023738","1919-09","-35.39","138.4652","216.0","MYPONGA, AS","","","18",",a","11",",a","0",",a","","","","","","","","","","","","","19190914",",,a","","","","","18.3",",,a,14,","","","","","","","108.8",",,,a","","","","","",""
"ASN00023738","1919-10","-35.39","138.4652","216.0","MYPONGA, AS","","","11","2,a","4","2,a","0","2,a","","","","","","","","","","","","","19191002",",2,a","","","","","10.2","2,,a,02,","","","","","","","46.9",",a,,a","","","","","",""
"ASN00023738","1919-11","-35.39","138.4652","216.0","MYPONGA, AS","","","4","2,a","0","2,a","0","2,a","","","","","","","","","","","","","19191119","+,2,a","","","","","2.0","2,,a,19,+","","","","","","","12.4",",a,,a","","","","","",""
"ASN00023738","1919-12","-35.39","138.4652","216.0","MYPONGA, AS","","","5",",a","3",",a","0",",a","","","","","","","","","","","","","19191227","+,,a","","","","","9.7",",,a,27,+","","","","","","","25.2",",,,a","","","","","",""
"ASN00023738","1920-01","-35.39","138.4652","216.0","MYPONGA, AS","","","3",",a","1",",a","0",",a","","","","","","","","","","","","","19200116",",,a","","","","","5.3",",,a,16,","","","","","","","7.6",",,,a","","","","","",""
"ASN00023738","1920-02","-35.39","138.4652","216.0","MYPONGA, AS","","","1",",a","1",",a","0",",a","","","","","","","","","","","","","19200206",",,a","","","","","3.0",",,a,06,","","","","","","","3.0",",,,a","","","","","",""
"ASN00023738","1920-03","-35.39","138.4652","216.0","MYPONGA, AS","","","4","2,a","2","2,a","0","2,a","","","","","","","","","","","","","19200307",",2,a","","","","","15.7","2,,a,07,","","","","","","","23.5",",a,,a","","","","","",""
"ASN00023738","1920-04","-35.39","138.4652","216.0","MYPONGA, AS","","","8","2,a","2","2,a","0","2,a","","","","","","","","","","","","","19200414",",2,a","","","","","19.3","2,,a,14,","","","","","","","33.5",",a,,a","","","","","",""
"ASN00023738","1920-05","-35.39","138.4652","216.0","MYPONGA, AS","","","13",",a","8",",a","0",",a","","","","","","","","","","","","","19200510",",,a","","","","","18.5",",,a,10,","","","","","","","79.2",",,,a","","","","","",""
"ASN00023738","1920-06","-35.39","138.4652","216.0","MYPONGA, AS","","","25","2,a","24","2,a","1","2,a","","","","","","","","","","","","","19200601",",2,a","","","","","72.6","2,,a,01,","","","","","","","265.9",",a,,a","","","","","",""
"ASN00023738","1920-07","-35.39","138.4652","216.0","MYPONGA, AS","","","19",",a","12",",a","0",",a","","","","","","","","","","","","","19200701",",,a","","","","","20.3",",,a,01,","","","","","","","98.4",",,,a","","","","","",""
"ASN00023738","1920-08","-35.39","138.4652","216.0","MYPONGA, AS","","","17","4,a","9","4,a","0","4,a","","","","","","","","","","","","","19200824",",4,a","","","","","16.5","4,,a,24,","","","","","","","94.1",",a,,a","","","","","",""
"ASN00023738","1920-09","-35.39","138.4652","216.0","MYPONGA, AS","","","16",",a","10",",a","0",",a","","","","","","","","","","","","","19200918",",,a","","","","","11.4",",,a,18,","","","","","","","57.0",",,,a","","","","","",""
"ASN00023738","1920-10","-35.39","138.4652","216.0","MYPONGA, AS","","","8","2,a","6","2,a","0","2,a","","","","","","","","","","","","","19201023",",2,a","","","","","11.9","2,,a,23,","","","","","","","66.3",",a,,a","","","","","",""
"ASN00023738","1920-11","-35.39","138.4652","216.0","MYPONGA, AS","","","11",",a","6",",a","0",",a","","","","","","","","","","","","","19201127",",,a","","","","","16.8",",,a,27,","","","","","","","56.9",",,,a","","","","","",""
"ASN00023738","1920-12","-35.39","138.4652","216.0","MYPONGA, AS","","","9",",a","3",",a","0",",a","","","","","","","","","","","","","19201208",",,a","","","","","8.1",",,a,08,","","","","","","","24.5",",,,a","","","","","",""
"ASN00023738","1921-01","-35.39","138.4652","216.0","MYPONGA, AS","","","1","2,a","0","2,a","0","2,a","","","","","","","","","","","","","19210111",",2,a","","","","","0.5","2,,a,11,","","","","","","","34.8",",a,,a","","","","","",""
"ASN00023738","1921-02","-35.39","138.4652","216.0","MYPONGA, AS","","","4",",a","2",",a","0",",a","","","","","","","","","","","","","19210224","+,,a","","","","","10.2",",,a,24,+","","","","","","","22.2",",,,a","","","","","",""
"ASN00023738","1921-03","-35.39","138.4652","216.0","MYPONGA, AS","","","3",",a","3",",a","1",",a","","","","","","","","","","","","","19210301",",,a","","","","","50.8",",,a,01,","","","","","","","71.8",",,,a","","","","","",""
"ASN00023738","1921-04","-35.39","138.4652","216.0","MYPONGA, AS","","","6",",a","2",",a","0",",a","","","","","","","","","","","","","19210417",",,a","","","","","14.7",",,a,17,","","","","","","","23.6",",,,a","","","","","",""
"ASN00023738","1921-05","-35.39","138.4652","216.0","MYPONGA, AS","","","12","2,a","9","2,a","2","2,a","","","","","","","","","","","","","19210520",",2,a","","","","","76.2","2,,a,20,","","","","","","","178.8",",a,,a","","","","","",""
"ASN00023738","1921-06","-35.39","138.4652","216.0","MYPONGA, AS","","","13","2,a","9","2,a","0","2,a","","","","","","","","","","","","","19210607",",2,a","","","","","17.8","2,,a,07,","","","","","","","73.5",",a,,a","","","","","",""
"ASN00023738","1921-07","-35.39","138.4652","216.0","MYPONGA, AS","","","13",",a","10",",a","1",",a","","","","","","","","","","","","","19210730",",,a","","","","","25.4",",,a,30,","","","","","","","102.9",",,,a","","","","","",""
"ASN00023738","1921-08","-35.39","138.4652","216.0","MYPONGA, AS","","","12","4,a","8","4,a","0","4,a","","","","","","","","","","","","","19210811",",4,a","","","","","17.8","4,,a,11,","","","","","","","75.7",",a,,a","","","","","",""
"ASN00023738","1921-09","-35.39","138.4652","216.0","MYPONGA, AS","","","14",",a","8",",a","2",",a","","","","","","","","","","","","","19210918",",,a","","","","","35.1",",,a,18,","","","","","","","135.0",",,,a","","","","","",""
"ASN00023738","1921-10","-35.39","138.4652","216.0","MYPONGA, AS","","","10",",a","6",",a","0",",a","","","","","","","","","","","","","19211014",",,a","","","","","16.8",",,a,14,","","","","","","","46.0",",,,a","","","","","",""
"ASN00023738","1921-11","-35.39","138.4652","216.0","MYPONGA, AS","","","8",",a","6",",a","1",",a","","","","","","","","","","","","","19211105",",,a","","","","","29.2",",,a,05,","","","","","","","79.3",",,,a","","","","","",""
"ASN00023738","1921-12","-35.39","138.4652","216.0","MYPONGA, AS","","","5",",a","2",",a","0",",a","","","","","","","","","","","","","19211203",",,a","","","","","19.8",",,a,03,","","","","","","","26.2",",,,a","","","","","",""
"ASN00023738","1922-01","-35.39","138.4652","216.0","MYPONGA, AS","","","6",",a","5",",a","1",",a","","","","","","","","","","","","","19220106",",,a","","","","","33.0",",,a,06,","","","","","","","61.2",",,,a","","","","","",""
"ASN00023738","1922-02","-35.39","138.4652","216.0","MYPONGA, AS","","","2",",a","2",",a","0",",a","","","","","","","","","","","","","19220228",",,a","","","","","5.8",",,a,28,","","","","","","","8.8",",,,a","","","","","",""
"ASN00023738","1922-03","-35.39","138.4652","216.0","MYPONGA, AS","","","3",",a","1",",a","0",",a","","","","","","","","","","","","","19220322",",,a","","","","","4.1",",,a,22,","","","","","","","5.6",",,,a","","","","","",""
"ASN00023738","1922-04","-35.39","138.4652","216.0","MYPONGA, AS","","","9",",a","5",",a","0",",a","","","","","","","","","","","","","19220425",",,a","","","","","16.8",",,a,25,","","","","","","","45.3",",,,a","","","","","",""
"ASN00023738","1922-05","-35.39","138.4652","216.0","MYPONGA, AS","","","17",",a","14",",a","1",",a","","","","","","","","","","","","","19220530",",,a","","","","","35.1",",,a,30,","","","","","","","133.2",",,,a","","","","","",""
"ASN00023738","1922-06","-35.39","138.4652","216.0","MYPONGA, AS","","","14","2,a","13","2,a","0","2,a","","","","","","","","","","","","","19220604",",2,a","","","","","16.5","2,,a,04,","","","","","","","135.1",",a,,a","","","","","",""
"ASN00023738","1922-07","-35.39","138.4652","216.0","MYPONGA, AS","","","18",",a","12",",a","1",",a","","","","","","","","","","","","","19220707",",,a","","","","","39.4",",,a,07,","","","","","","","186.9",",,,a","","","","","",""
"ASN00023738","1922-08","-35.39","138.4652","216.0","MYPONGA, AS","","","11","4,a","9","4,a","0","4,a","","","","","","","","","","","","","19220816",",4,a","","","","","19.6","4,,a,16,","","","","","","","89.7",",a,,a","","","","","",""
"ASN00023738","1922-09","-35.39","138.4652","216.0","MYPONGA, AS","","","14",",a","7",",a","1",",a","","","","","","","","","","","","","19220919",",,a","","","","","27.7",",,a,19,","","","","","","","81.7",",,,a","","","","","",""
"ASN00023738","1922-10","-35.39","138.4652","216.0","MYPONGA, AS","","","10","4,a","7","4,a","0","4,a","","","","","","","","","","","","","19221024",",4,a","","","","","11.9","4,,a,24,","","","","","","","62.2",",a,,a","","","","","",""
"ASN00023738","1922-11","-35.39","138.4652","216.0","MYPONGA, AS","","","2",",a","1",",a","0",",a","","","","","","","","","","","","","19221107",",,a","","","","","4.1",",,a,07,","","","","","","","4.6",",,,a","","","","","",""
"ASN00023738","1922-12","-35.39","138.4652","216.0","MYPONGA, AS","","","8","2,a","4","2,a","1","2,a","","","","","","","","","","","","","19221209",",2,a","","","","","26.4","2,,a,09,","","","","","","","72.3",",a,,a","","","","","",""
"ASN00023738","1923-01","-35.39","138.4652","216.0","MYPONGA, AS","","","9",",a","3",",a","0",",a","","","","","","","","","","","","","19230105",",,a","","","","","8.1",",,a,05,","","","","","","","23.8",",,,a","","","","","",""
"ASN00023738","1923-02","-35.39","138.4652","216.0","MYPONGA, AS","","","2",",a","0",",a","0",",a","","","","","","","","","","","","","19230228",",,a","","","","","2.3",",,a,28,","","","","","","","2.6",",,,a","","","","","",""
"ASN00023738","1923-03","-35.39","138.4652","216.0","MYPONGA, AS","","","2",",a","1",",a","0",",a","","","","","","","","","","","","","19230301",",,a","","","","","2.5",",,a,01,","","","","","","","3.0",",,,a","","","","","",""
"ASN00023738","1923-04","-35.39","138.4652","216.0","MYPONGA, AS","","","1",",a","0",",a","0",",a","","","","","","","","","","","","","19230406",",,a","","","","","1.0",",,a,06,","","","","","","","1.0",",,,a","","","","","",""
"ASN00023738","1923-05","-35.39","138.4652","216.0","MYPONGA, AS","","","23",",a","17",",a","1",",a","","","","","","","","","","","","","19230509",",,a","","","","","26.7",",,a,09,","","","","","","","157.4",",,,a","","","","","",""
"ASN00023738","1923-06","-35.39","138.4652","216.0","MYPONGA, AS","","","20","2,a","16","2,a","2","2,a","","","","","","","","","","","","","19230611",",2,a","","","","","38.1","2,,a,11,","","","","","","","197.2",",a,,a","","","","","",""
"ASN00023738","1923-07","-35.39","138.4652","216.0","MYPONGA, AS","","","19",",a","14",",a","1",",a","","","","","","","","","","","","","19230719",",,a","","","","","27.4",",,a,19,","","","","","","","143.9",",,,a","","","","","",""
