"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"BF1FP000001","2020-04","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","13",",N","8",",N","1",",N","","","","","20200425",",,N","","","61.0",",,N,25,","119.6",",,,N","",""
"BF1FP000001","2020-05","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","17",",N","12",",N","2",",N","","","","","20200526",",,N","","","152.4",",,N,26,","319.7",",,,N","",""
"BF1FP000001","2020-06","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","13",",N","10",",N","2",",N","","","","","20200618",",,N","","","32.5",",,N,18,","159.0",",,,N","",""
"BF1FP000001","2020-07","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","15",",N","13",",N","0",",N","","","","","20200718",",,N","","","18.5",",,N,18,","111.6",",,,N","",""
"BF1FP000001","2020-08","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","16",",N","10",",N","4",",N","","","","","20200802",",,N","","","165.9",",,N,02,","411.9",",,,N","",""
"BF1FP000001","2020-09","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","19",",N","13",",N","3",",N","","","","","20200912",",,N","","","45.2",",,N,12,","228.2",",,,N","",""
"BF1FP000001","2020-10","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","19",",N","16",",N","6",",N","","","","","20201025",",,N","","","82.6",",,N,25,","324.0",",,,N","",""
"BF1FP000001","2020-11","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","11",",N","7",",N","1",",N","","","","","20201109",",,N","","","25.9",",,N,09,","72.1",",,,N","",""
"BF1FP000001","2020-12","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","6",",N","4",",N","1",",N","","","","","20201207",",,N","","","39.1",",,N,07,","65.0",",,,N","",""
"BF1FP000001","2021-01","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","4",",N","3",",N","0",",N","","","","","20210104",",,N","","","7.4",",,N,04,","18.6",",,,N","",""
"BF1FP000001","2021-02","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","10","3,N","6","3,N","0","3,N","","","","","20210217","+,3,N","","","5.1","3,,N,17,+","27.7","3,,,N","",""
"BF1FP000001","2021-03","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","5",",N","4",",N","0",",N","0","5,N","20210331","+,5,N","20210307",",,N","0","5,,N,31,+","21.6",",,N,07,","43.7",",,,N","0","5,,,N"
"BF1FP000001","2021-04","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","10","3,N","7","3,N","2","3,N","","","","","20210412",",3,N","","","30.7","3,,N,12,","107.8","3,,,N","",""
"BF1FP000001","2021-05","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","8",",N","4",",N","1",",N","","","","","20210514",",,N","","","59.9",",,N,14,","82.8",",,,N","",""
"BF1FP000001","2021-06","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","16",",N","9",",N","2",",N","","","","","20210603",",,N","","","27.7",",,N,03,","140.9",",,,N","",""
"BF1FP000001","2021-07","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","22","1,N","9","1,N","0","1,N","","","","","20210724",",1,N","","","25.1","1,,N,24,","124.6","1,,,N","",""
"BF1FP000001","2021-08","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","15",",N","8",",N","2",",N","","","","","20210804",",,N","","","55.6",",,N,04,","154.9",",,,N","",""
"BF1FP000001","2021-09","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","17",",N","10",",N","1",",N","","","","","20210908",",,N","","","27.2",",,N,08,","116.3",",,,N","",""
"BF1FP000001","2021-10","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","15",",N","8",",N","1",",N","","","","","20211013",",,N","","","36.8",",,N,13,","135.2",",,,N","",""
"BF1FP000001","2021-11","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","13",",N","5",",N","1",",N","","","","","20211106",",,N","","","92.2",",,N,06,","127.4",",,,N","",""
"BF1FP000001","2021-12","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","11",",N","5",",N","0",",N","","","","","20211216",",,N","","","16.3",",,N,16,","51.5",",,,N","",""
"BF1FP000001","2022-01","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","12",",N","7",",N","0",",N","","","","","20220122",",,N","","","18.5",",,N,22,","75.9",",,,N","",""
"BF1FP000001","2022-02","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","10",",N","5",",N","0",",N","","","","","20220214",",,N","","","16.5",",,N,14,","36.4",",,,N","",""
"BF1FP000001","2022-03","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","8",",N","3",",N","0",",N","","","","","20220321",",,N","","","19.6",",,N,21,","32.6",",,,N","",""
"BF1FP000001","2022-04","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","9",",N","6",",N","1",",N","","","","","20220416",",,N","","","28.4",",,N,16,","60.8",",,,N","",""
"BF1FP000001","2022-05","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","15",",N","7",",N","2",",N","","","","","20220501",",,N","","","37.3",",,N,01,","141.1",",,,N","",""
"BF1FP000001","2022-06","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","13",",N","9",",N","2",",N","","","","","20220605",",,N","","","141.2",",,N,05,","303.4",",,,N","",""
"BF1FP000001","2022-07","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","12","1,N","4","1,N","0","1,N","","","","","20220718",",1,N","","","7.6","1,,N,18,","27.1","1,,,N","",""
"BF1FP000001","2022-08","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","12",",N","6",",N","1",",N","","","","","20220828",",,N","","","87.9",",,N,28,","143.1",",,,N","",""
"BF1FP000001","2022-09","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","19",",N","14",",N","5",",N","","","","","20220928",",,N","","","47.0",",,N,28,","284.4",",,,N","",""
"BF1FP000001","2022-10","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","13",",N","5",",N","0",",N","","","","","20221021",",,N","","","19.3",",,N,21,","54.1",",,,N","",""
"BF1FP000001","2022-11","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","15",",N","9",",N","1",",N","","","","","20221110",",,N","","","59.2",",,N,10,","126.3",",,,N","",""
"BF1FP000001","2022-12","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","14",",N","7",",N","1",",N","","","","","20221218",",,N","","","26.2",",,N,18,","92.2",",,,N","",""
"BF1FP000001","2023-01","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","5",",N","2",",N","0",",N","","","","","20230110",",,N","","","15.5",",,N,10,","25.8",",,,N","",""
"BF1FP000001","2023-02","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","8",",N","6",",N","1",",N","","","","","20230206",",,N","","","36.8",",,N,06,","72.8",",,,N","",""
"BF1FP000001","2023-03","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","6",",N","4",",N","1",",N","","","","","20230314",",,N","","","39.4",",,N,14,","62.0",",,,N","",""
"BF1FP000001","2023-04","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","14",",N","7",",N","1",",N","","","","","20230413",",,N","","","39.9",",,N,13,","109.8",",,,N","",""
"BF1FP000001","2023-05","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","12",",N","8",",N","0",",N","","","","","20230515",",,N","","","23.9",",,N,15,","91.6",",,,N","",""
"BF1FP000001","2023-06","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","20",",N","14",",N","3",",N","","","","","20230626",",,N","","","69.9",",,N,26,","302.8",",,,N","",""
"BF1FP000001","2023-07","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","16",",N","12",",N","2",",N","","","","","20230702",",,N","","","70.6",",,N,02,","215.8",",,,N","",""
"BF1FP000001","2023-08","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","16",",N","14",",N","0",",N","","","","","20230812",",,N","","","25.1",",,N,12,","157.3",",,,N","",""
"BF1FP000001","2023-09","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","15",",N","10",",N","4",",N","","","","","20230924",",,N","","","66.3",",,N,24,","214.9",",,,N","",""
"BF1FP000001","2023-10","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","15",",N","9",",N","3",",N","","","","","20231002",",,N","","","37.6",",,N,02,","134.6",",,,N","",""
"BF1FP000001","2023-11","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","14",",N","5",",N","2",",N","","","","","20231117",",,N","","","62.0",",,N,17,","141.9",",,,N","",""
"BF1FP000001","2023-12","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","11",",N","6",",N","1",",N","","","","","20231217",",,N","","","96.5",",,N,17,","160.9",",,,N","",""
"BF1FP000001","2024-01","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","16",",N","8",",N","0",",N","","","","","20240112",",,N","","","18.3",",,N,12,","66.4",",,,N","",""
"BF1FP000001","2024-02","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","10",",N","5",",N","1",",N","","","","","20240219",",,N","","","34.0",",,N,19,","74.7",",,,N","",""
"BF1FP000001","2024-03","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","10",",N","4",",N","3",",N","","","","","20240323",",,N","","","79.0",",,N,23,","184.8",",,,N","",""
"BF1FP000001","2024-04","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","4",",N","3",",N","0",",N","0","5,N","20240430","+,5,N","20240423",",,N","0","5,,N,30,+","22.1",",,N,23,","38.9",",,,N","0","5,,,N"
"BF1FP000001","2024-05","26.54805556","-78.70277778","2.1","FREEPORT LUCAYA 7.4 WNW, FP BF","10",",N","6",",N","3",",N","","","","","20240521",",,N","","","44.7",",,N,21,","147.6",",,,N","",""
