"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"BF1SS000003","2018-06","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","9",",N","3",",N","1",",N","","","","","20180604",",,N","","","38.6",",,N,04,","81.2",",,,N","",""
"BF1SS000003","2018-07","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","9",",N","4",",N","0",",N","","","","","20180704",",,N","","","19.8",",,N,04,","35.7",",,,N","",""
"BF1SS000003","2018-08","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","10",",N","4",",N","0",",N","","","","","20180803",",,N","","","9.1",",,N,03,","28.4",",,,N","",""
"BF1SS000003","2018-10","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","14",",N","4",",N","0",",N","","","","","20181027",",,N","","","8.6",",,N,27,","25.8",",,,N","",""
"BF1SS000003","2018-12","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","","","","","","","","","","","","","","","","","123.1",",a,,N","",""
"BF1SS000003","2019-01","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","12",",N","5",",N","0",",N","","","","","20190127",",,N","","","25.1",",,N,27,","72.8",",,,N","",""
"BF1SS000003","2019-02","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","","","","","","","","","","","","","","","","","57.6","1,a,,N","",""
"BF1SS000003","2019-03","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","8",",N","4",",N","0",",N","","","","","20190313",",,N","","","16.3",",,N,13,","41.4",",,,N","",""
"BF1SS000003","2019-04","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","9",",N","4",",N","1",",N","","","","","20190430",",,N","","","36.8",",,N,30,","60.3",",,,N","",""
"BF1SS000003","2019-05","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","12","1,N","9","1,N","0","1,N","","","","","20190501",",1,N","","","24.4","1,,N,01,","98.8","1,,,N","",""
"BF1SS000003","2019-06","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","8",",N","4",",N","1",",N","","","","","20190609",",,N","","","49.5",",,N,09,","85.1",",,,N","",""
"BF1SS000003","2019-07","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","9","1,N","4","1,N","0","1,N","","","","","20190726",",1,N","","","8.1","1,,N,26,","23.9","1,,,N","",""
"BF1SS000003","2019-09","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","20",",N","16",",N","2",",N","","","","","20190922",",,N","","","55.9",",,N,22,","280.9",",,,N","",""
"BF1SS000003","2019-10","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","6",",N","6",",N","1",",N","","","","","20191011",",,N","","","48.3",",,N,11,","96.3",",,,N","",""
"BF1SS000003","2019-11","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","8","4,N","6","4,N","2","4,N","","","","","20191117",",4,N","","","31.5","4,,N,17,","108.4","4,,,N","",""
"BF1SS000003","2019-12","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","8",",N","4",",N","1",",N","","","","","20191228",",,N","","","43.2",",,N,28,","72.9",",,,N","",""
"BF1SS000003","2020-01","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","10","2,N","4","2,N","0","2,N","","","","","20200121",",2,N","","","8.1","2,,N,21,","24.8",",a,,N","",""
"BF1SS000003","2022-03","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","12","1,N","1","1,N","0","1,N","","","","","20220313",",1,N","","","7.4","1,,N,13,","17.5","1,,,N","",""
"BF1SS000003","2022-10","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","","","","","","","","","","","","","","","","","146.6","5,a,,N","",""
"BF1SS000003","2023-01","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","10",",N","3",",N","0",",N","","","","","20230114",",,N","","","21.3",",,N,14,","36.0",",,,N","",""
"BF1SS000003","2023-05","24.11831","-74.46383","9.4","COCKBURN TOWN 9.9 NE, SS BF","16","4,N","8","4,N","1","4,N","","","","","20230515",",4,N","","","105.4","4,,N,15,","178.7","4,,,N","",""
