"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BA000041150","1984-10","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","0","4,I","0","4,I","","","","","","","19841027",",4,I","","","","","19.5","4,I,27,","","","","","","","","","","","","","24.04","4,,,I"
"BA000041150","1984-12","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","16","5,I","0","5,I","","","","","19841203",",5,I","","","","","26.4","5,I,03,","","","","","","","21.76","5,,,I","",""
"BA000041150","1985-02","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","0","5,I","0","5,I","","","","","","","19850225",",5,I","","","","","10.0","5,I,25,","","","","","","","","","","","","","14.27","5,,,I"
"BA000041150","1985-05","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","27","4,I","19","4,I","","","","","19850520","+,4,I","","","","","38.6","4,I,20,+","","","","","","","34.01","4,,,I","",""
"BA000041150","1985-06","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","25","5,I","24","5,I","","","","","19850612",",5,I","","","","","42.0","5,I,12,","","","","","","","36.20","5,,,I","",""
"BA000041150","1985-08","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","0","5,I","0","5,I","0","5,I","26","5,I","26","5,I","19850806",",5,I","","","19850828","+,5,I","28.9","5,I,06,","","","42.0","5,I,28,+","","","","","34.69","0,I","38.92","5,,,I","30.47","5,,,I"
"BA000041150","1985-09","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","27","3,I","27","3,I","","","","","19850907",",3,I","","","","","40.8","3,I,07,","","","","","","","36.69","3,,,I","",""
"BA000041150","1985-10","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","27","4,I","17","4,I","","","","","19851001",",4,I","","","","","36.8","4,I,01,","","","","","","","32.56","4,,,I","",""
"BA000041150","1986-01","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","7","4,I","0","4,I","","","","","19860116",",4,I","","","","","22.4","4,I,16,","","","","","","","20.02","4,,,I","",""
"BA000041150","1986-02","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","12","3,I","0","3,I","","","","","19860225",",3,I","","","","","24.8","3,I,25,","","","","","","","20.94","3,,,I","",""
"BA000041150","1986-03","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","26","4,I","0","4,I","","","","","19860331",",4,I","","","","","30.2","4,I,31,","","","","","","","24.76","4,,,I","",""
"BA000041150","1986-04","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","26","4,I","2","4,I","","","","","19860430",",4,I","","","","","32.4","4,I,30,","","","","","","","29.22","4,,,I","",""
"BA000041150","1986-05","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","26","5,I","23","5,I","","","","","19860529",",5,I","","","","","43.5","5,I,29,","","","","","","","36.21","5,,,I","",""
"BA000041150","1986-07","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","27","4,I","27","4,I","","","","","19860722",",4,I","","","","","44.2","4,I,22,","","","","","","","38.95","4,,,I","",""
"BA000041150","1986-08","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0",",I","31",",I","31",",I","","","","","19860802",",,I","","","","","42.3",",I,02,","","","","","","","38.76",",,,I","",""
"BA000041150","1986-09","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","0","5,I","0","5,I","0","1,I","29","1,I","29","1,I","19860907",",5,I","","","19860905",",1,I","25.5","5,I,07,","","","41.4","1,I,05,","","","","","33.28","6,I","37.61","1,,,I","28.95","5,,,I"
"BA000041150","1986-11","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","1,I","29","1,I","2","1,I","","","","","19861110",",1,I","","","","","33.8","1,I,10,","","","","","","","27.39","1,,,I","",""
"BA000041150","1986-12","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","11","4,I","0","4,I","","","","","19861230",",4,I","","","","","27.0","4,I,30,","","","","","","","21.04","4,,,I","",""
"BA000041150","1987-01","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","0","5,I","0","5,I","","","","","","","19870122",",5,I","","","","","9.6","5,I,22,","","","","","","","","","","","","","13.37","5,,,I"
"BA000041150","1987-02","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","22","5,I","0","5,I","","","","","19870216",",5,I","","","","","28.5","5,I,16,","","","","","","","23.36","5,,,I","",""
"BA000041150","1987-04","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","0","3,I","0","3,I","","","","","","","19870401",",3,I","","","","","15.6","3,I,01,","","","","","","","","","","","","","21.14","3,,,I"
"BA000041150","1987-06","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","0","2,I","0","2,I","0","5,I","25","5,I","25","5,I","19870602",",2,I","","","19870617",",5,I","26.4","2,I,02,","","","42.8","5,I,17,","","","","","33.14","7,I","37.51","5,,,I","28.76","2,,,I"
"BA000041150","1987-07","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","28","3,I","28","3,I","","","","","19870727",",3,I","","","","","45.6","3,I,27,","","","","","","","39.94","3,,,I","",""
"BA000041150","1987-11","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","2,I","28","2,I","1","2,I","","","","","19871103",",2,I","","","","","34.4","2,I,03,","","","","","","","27.85","2,,,I","",""
"BA000041150","1988-01","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","6","4,I","0","4,I","","","","","19880125",",4,I","","","","","24.6","4,I,25,","","","","","","","19.64","4,,,I","",""
"BA000041150","1988-02","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","11","5,I","0","5,I","","","","","19880229",",5,I","","","","","25.7","5,I,29,","","","","","","","20.92","5,,,I","",""
"BA000041150","1988-06","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","27","3,I","27","3,I","","","","","19880614",",3,I","","","","","42.7","3,I,14,","","","","","","","37.69","3,,,I","",""
"BA000041150","1988-07","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","26","5,I","26","5,I","","","","","19880701",",5,I","","","","","41.6","5,I,01,","","","","","","","38.52","5,,,I","",""
"BA000041150","1988-09","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","0","4,I","0","4,I","0","5,I","25","5,I","25","5,I","19880927",",4,I","","","19880909",",5,I","25.6","4,I,27,","","","41.2","5,I,09,","","","","","33.03","9,I","37.20","5,,,I","28.87","4,,,I"
"BA000041150","1988-10","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","27","4,I","27","4,I","","","","","19881012",",4,I","","","","","37.4","4,I,12,","","","","","","","34.70","4,,,I","",""
"BA000041150","1988-11","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","2,I","28","2,I","2","2,I","","","","","19881106",",2,I","","","","","32.8","2,I,06,","","","","","","","28.01","2,,,I","",""
"BA000041150","1989-01","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","2","3,I","0","3,I","","","","","19890111",",3,I","","","","","21.8","3,I,11,","","","","","","","18.19","3,,,I","",""
"BA000041150","1989-02","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","1,I","6","1,I","0","1,I","","","","","19890222",",1,I","","","","","24.9","1,I,22,","","","","","","","19.42","1,,,I","",""
"BA000041150","1989-03","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","26","5,I","0","5,I","","","","","19890310",",5,I","","","","","30.6","5,I,10,","","","","","","","25.42","5,,,I","",""
"BA000041150","1989-04","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","25","5,I","6","5,I","","","","","19890414",",5,I","","","","","37.4","5,I,14,","","","","","","","29.54","5,,,I","",""
"BA000041150","1989-05","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","0","5,I","0","5,I","0","4,I","27","4,I","24","4,I","19890504",",5,I","","","19890525",",4,I","22.6","5,I,04,","","","40.1","4,I,25,","","","","","30.60","8,I","35.25","4,,,I","25.94","5,,,I"
"BA000041150","1989-06","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","26","4,I","26","4,I","","","","","19890608",",4,I","","","","","40.6","4,I,08,","","","","","","","35.97","4,,,I","",""
"BA000041150","1989-07","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","28","3,I","28","3,I","","","","","19890705",",3,I","","","","","44.6","3,I,05,","","","","","","","39.14","3,,,I","",""
"BA000041150","1989-08","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","27","4,I","27","4,I","","","","","19890823",",4,I","","","","","41.3","4,I,23,","","","","","","","39.21","4,,,I","",""
"BA000041150","1989-09","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","2,I","28","2,I","28","2,I","","","","","19890906",",2,I","","","","","40.8","2,I,06,","","","","","","","36.63","2,,,I","",""
"BA000041150","1989-11","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","2,I","28","2,I","2","2,I","","","","","19891101",",2,I","","","","","34.5","2,I,01,","","","","","","","29.29","2,,,I","",""
"BA000041150","1990-07","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","26","5,I","26","5,I","","","","","19900723",",5,I","","","","","44.0","5,I,23,","","","","","","","39.63","5,,,I","",""
"BA000041150","1990-08","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","26","5,I","26","5,I","","","","","19900805",",5,I","","","","","39.5","5,I,05,","","","","","","","38.03","5,,,I","",""
"BA000041150","1990-09","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","26","4,I","26","4,I","","","","","19900905",",4,I","","","","","40.0","4,I,05,","","","","","","","36.75","4,,,I","",""
"BA000041150","1990-10","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","28","3,I","23","3,I","","","","","19901024",",3,I","","","","","36.4","3,I,24,","","","","","","","33.77","3,,,I","",""
"BA000041150","1990-12","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","23","5,I","0","5,I","","","","","19901211",",5,I","","","","","28.2","5,I,11,","","","","","","","24.71","5,,,I","",""
"BA000041150","1991-05","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","26","5,I","14","5,I","","","","","19910516",",5,I","","","","","38.7","5,I,16,","","","","","","","32.73","5,,,I","",""
"BA000041150","1991-06","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","2,I","28","2,I","28","2,I","","","","","19910619",",2,I","","","","","40.3","2,I,19,","","","","","","","35.83","2,,,I","",""
"BA000041150","1991-07","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","26","5,I","26","5,I","","","","","19910724",",5,I","","","","","39.4","5,I,24,","","","","","","","37.11","5,,,I","",""
"BA000041150","1991-11","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","26","4,I","2","4,I","","","","","19911105",",4,I","","","","","33.0","4,I,05,","","","","","","","27.55","4,,,I","",""
"BA000041150","1992-01","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","1","4,I","0","4,I","","","","","19920121",",4,I","","","","","22.3","4,I,21,","","","","","","","17.05","4,,,I","",""
"BA000041150","1992-02","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","5","5,I","0","5,I","","","","","19920223",",5,I","","","","","24.9","5,I,23,","","","","","","","19.08","5,,,I","",""
"BA000041150","1992-06","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","26","4,I","26","4,I","","","","","19920605",",4,I","","","","","43.0","4,I,05,","","","","","","","38.50","4,,,I","",""
"BA000041150","1992-07","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","27","4,I","27","4,I","","","","","19920711",",4,I","","","","","39.8","4,I,11,","","","","","","","37.41","4,,,I","",""
"BA000041150","1992-11","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0",",I","28",",I","0",",I","","","","","19921107",",,I","","","","","31.7",",I,07,","","","","","","","27.27",",,,I","",""
"BA000041150","1993-02","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","8","3,I","0","3,I","","","","","19930222",",3,I","","","","","26.5","3,I,22,","","","","","","","20.38","3,,,I","",""
"BA000041150","1993-03","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","25","3,I","0","3,I","","","","","19930319",",3,I","","","","","30.5","3,I,19,","","","","","","","24.86","3,,,I","",""
"BA000041150","1993-04","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","26","4,I","3","4,I","","","","","19930421",",4,I","","","","","35.4","4,I,21,","","","","","","","28.60","4,,,I","",""
"BA000041150","1993-08","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","26","5,I","26","5,I","","","","","19930809",",5,I","","","","","45.6","5,I,09,","","","","","","","39.07","5,,,I","",""
"BA000041150","1993-09","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","27","3,I","27","3,I","","","","","19930906",",3,I","","","","","38.2","3,I,06,","","","","","","","36.02","3,,,I","",""
"BA000041150","1994-01","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","21","4,I","0","4,I","","","","","19940105",",4,I","","","","","26.5","4,I,05,","","","","","","","22.44","4,,,I","",""
"BA000041150","1994-06","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","26","4,I","26","4,I","","","","","19940603",",4,I","","","","","44.0","4,I,03,","","","","","","","37.08","4,,,I","",""
"BA000041150","1994-09","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","26","4,I","26","4,I","","","","","19940914",",4,I","","","","","39.4","4,I,14,","","","","","","","36.79","4,,,I","",""
"BA000041150","1994-11","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","25","5,I","5","5,I","","","","","19941108",",5,I","","","","","34.2","5,I,08,","","","","","","","29.62","5,,,I","",""
"BA000041150","1995-02","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","14","4,I","0","4,I","","","","","19950204",",4,I","","","","","27.1","4,I,04,","","","","","","","21.64","4,,,I","",""
"BA000041150","1995-03","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","26","3,I","0","3,I","","","","","19950325",",3,I","","","","","26.4","3,I,25,","","","","","","","23.59","3,,,I","",""
"BA000041150","1995-04","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0",",I","30",",I","1",",I","","","","","19950430",",,I","","","","","33.7",",I,30,","","","","","","","29.15",",,,I","",""
"BA000041150","1995-05","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","28","3,I","25","3,I","","","","","19950528",",3,I","","","","","39.2","3,I,28,","","","","","","","35.28","3,,,I","",""
"BA000041150","1995-06","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","27","3,I","27","3,I","","","","","19950618",",3,I","","","","","41.7","3,I,18,","","","","","","","38.15","3,,,I","",""
"BA000041150","1995-07","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","27","4,I","27","4,I","","","","","19950718",",4,I","","","","","41.0","4,I,18,","","","","","","","37.91","4,,,I","",""
"BA000041150","1995-08","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","27","4,I","27","4,I","","","","","19950814",",4,I","","","","","45.3","4,I,14,","","","","","","","38.14","4,,,I","",""
"BA000041150","1995-09","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","1,I","29","1,I","29","1,I","","","","","19950921",",1,I","","","","","39.7","1,I,21,","","","","","","","36.32","1,,,I","",""
"BA000041150","1995-11","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","2,I","28","2,I","4","2,I","","","","","19951104",",2,I","","","","","33.7","2,I,04,","","","","","","","27.63","2,,,I","",""
"BA000041150","1995-12","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","11","3,I","0","3,I","","","","","19951204",",3,I","","","","","25.9","3,I,04,","","","","","","","20.95","3,,,I","",""
"BA000041150","1996-01","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","11","4,I","0","4,I","","","","","19960105",",4,I","","","","","24.2","4,I,05,","","","","","","","20.11","4,,,I","",""
"BA000041150","1996-02","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","20","3,I","0","3,I","","","","","19960209",",3,I","","","","","26.0","3,I,09,","","","","","","","22.76","3,,,I","",""
"BA000041150","1996-04","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","27","3,I","5","3,I","","","","","19960422",",3,I","","","","","39.4","3,I,22,","","","","","","","29.20","3,,,I","",""
"BA000041150","1996-05","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","5,I","26","5,I","24","5,I","","","","","19960509",",5,I","","","","","44.5","5,I,09,","","","","","","","36.82","5,,,I","",""
"BA000041150","1996-06","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","3,I","27","3,I","27","3,I","","","","","19960603",",3,I","","","","","42.9","3,I,03,","","","","","","","37.60","3,,,I","",""
"BA000041150","1996-09","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","2,I","28","2,I","28","2,I","","","","","19960906",",2,I","","","","","40.0","2,I,06,","","","","","","","37.09","2,,,I","",""
"BA000041150","1996-10","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","27","4,I","19","4,I","","","","","19961002",",4,I","","","","","36.5","4,I,02,","","","","","","","33.10","4,,,I","",""
"BA000041150","1996-11","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","2,I","28","2,I","0","2,I","","","","","19961105","+,2,I","","","","","29.6","2,I,05,+","","","","","","","26.96","2,,,I","",""
"BA000041150","1997-01","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","19970131","+,3,I","","","","","0.0","3,,I,31,+","","","","","0.0","3,,,I","","","","","",""
"BA000041150","1997-02","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","0","3,I","0","3,I","0","3,I","","","","","0","1,I","10","1,I","0","1,I","","","19970228","+,3,I","19970219",",1,I","","","0.0","3,,I,28,+","27.0","1,I,19,","","","0.0","3,,,I","","","20.57","1,,,I","",""
"BA000041150","1997-03","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","","","","","","","","","","","0","4,I","17","4,I","0","4,I","","","","","19970324",",4,I","","","","","29.6","4,I,24,","","","","","","","22.53","4,,,I","",""
"BA000041150","1997-04","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","1","5,I","1","5,I","1","5,I","","","","","0","3,I","27","3,I","1","3,I","","","19970407",",5,I","19970427",",3,I","","","46.0","5,,I,07,","32.2","3,I,27,","","","46.0","5,,,I","","","27.48","3,,,I","",""
"BA000041150","1997-05","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","0",",I","0",",I","0",",I","0","5,I","0","5,I","0","5,I","26","5,I","21","5,I","19970502",",5,I","19970531","+,,I","19970529",",5,I","21.0","5,I,02,","0.0",",,I,31,+","40.5","5,I,29,","","","0.0",",,,I","30.16","9,I","34.94","5,,,I","25.38","5,,,I"
"BA000041150","1997-06","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","0","3,I","0","3,I","0","3,I","","","","","0","1,I","29","1,I","29","1,I","","","19970630","+,3,I","19970615",",1,I","","","0.0","3,,I,30,+","45.0","1,I,15,","","","0.0","3,,,I","","","39.01","1,,,I","",""
"BA000041150","1997-07","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","0","1,I","0","1,I","0","1,I","","","","","0","4,I","27","4,I","27","4,I","","","19970731","+,1,I","19970704",",4,I","","","0.0","1,,I,31,+","43.9","4,I,04,","","","0.0","1,,,I","","","39.04","4,,,I","",""
"BA000041150","1997-08","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","0","2,I","0","2,I","0","2,I","","","","","0","5,I","26","5,I","26","5,I","","","19970831","+,2,I","19970804",",5,I","","","0.0","2,,I,31,+","40.5","5,I,04,","","","0.0","2,,,I","","","37.28","5,,,I","",""
"BA000041150","1997-10","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","19971031","+,3,I","","","","","0.0","3,,I,31,+","","","","","0.0","3,,,I","","","","","",""
"BA000041150","1998-02","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","19980228","+,3,I","","","","","0.0","3,,I,28,+","","","","","0.0","3,,,I","","","","","",""
"BA000041150","1998-04","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","19980430","+,2,I","","","","","0.0","2,,I,30,+","","","","","0.0","2,,,I","","","","","",""
"BA000041150","1998-05","26.267","50.65","2.0","BAHRAIN INT. AIRPORT, BA","","","1","1,I","1","1,I","1","1,I","0","5,I","0","5,I","","","","","","","19980506",",5,I","19980508",",1,I","","","21.7","5,I,06,","25.9","1,,I,08,","","","","","25.9","1,,,I","","","","","26.74","5,,,I"
