"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AUM00011231","1956-05","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.6","5,S","","","","","","","","","0","5,S","2","5,S","0","4,S","14","4,S","0","4,S","19560502",",5,S","","","","","19560528",",4,S","-2.8","5,S,02,","","","","","27.8","4,S,28,","","","133.3","4,S","","","13.17","5,S","20.52","4,,,S","5.83","5,,,S"
"AUM00011231","1956-07","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","5,S","0","5,S","0","5,S","25","5,S","0","5,S","19560718",",5,S","","","","","19560730","+,5,S","7.8","5,S,18,","","","","","28.9","5,S,30,+","","","","","","","18.48","8,S","24.59","5,,,S","12.38","5,,,S"
"AUM00011231","1956-08","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","18.7","3,S","","","","","","","","","0","3,S","0","3,S","0","3,S","23","3,S","0","3,S","19560825","+,3,S","","","","","19560811","+,3,S","7.8","3,S,25,+","","","","","30.0","3,S,11,+","","","28.6","3,S","","","17.98","3,S","23.91","3,,,S","12.05","3,,,S"
"AUM00011231","1956-09","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","5,S","0","5,S","0","5,S","18","5,S","0","5,S","19560915",",5,S","","","","","19560903",",5,S","1.1","5,S,15,","","","","","27.8","5,S,03,","","","","","","","14.83","6,S","21.93","5,,,S","7.73","5,,,S"
"AUM00011231","1956-10","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","3,S","8","3,S","0","5,S","2","5,S","0","5,S","19561009",",3,S","","","","","19561002","+,5,S","-2.8","3,S,09,","","","","","22.2","5,S,02,+","","","","","","","8.49","6,S","14.23","5,,,S","2.76","3,,,S"
"AUM00011231","1956-11","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","3","2,S","0","2,S","0","2,S","","","","","","","19561107",",2,S","","","","","","","11.1","2,S,07,","","","","","","","","","3.99","2,,,S","",""
"AUM00011231","1957-10","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","5,S","","","","","","","","","0","4,S","6","4,S","0","4,S","1","4,S","0","4,S","19571006","+,4,S","","","","","19571019",",4,S","-2.2","4,S,06,+","","","","","21.1","4,S,19,","","","268.4","4,S","","","8.14","5,S","12.80","4,,,S","3.48","4,,,S"
"AUM00011231","1957-12","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","3,S","","","","","","","","","0","3,S","26","3,S","9","1,S","0","1,S","0","1,S","19571201",",3,S","","","","","19571213",",1,S","-10.0","3,S,01,","","","","","8.9","1,S,13,","","","560.0","1,S","","","-1.73","3,S","1.71","1,,,S","-5.16","3,,,S"
"AUM00011231","1958-04","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","3,S","","","","","","","","","0","1,S","12","1,S","0","3,S","1","3,S","0","3,S","19580401",",1,S","","","","","19580421",",3,S","-3.9","1,S,01,","","","","","21.1","3,S,21,","","","332.2","3,S","","","6.01","3,S","11.13","3,,,S","0.90","1,,,S"
"AUM00011231","1958-05","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","13.9",",S","","","","","","","","","0",",S","1",",S","0",",S","26",",S","0",",S","19580501",",,S","","","","","19580527","+,,S","0.0",",S,01,","","","","","30.0",",S,27,+","","","82.2",",S","","","16.13",",S","24.28",",,,S","7.98",",,,S"
"AUM00011231","1958-08","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","32.8","3,S","","","","","","","","","0","3,S","0","3,S","0","3,S","27","3,S","0","3,S","19580828","+,3,S","","","","","19580819","+,3,S","7.8","3,S,28,+","","","","","31.1","3,S,19,+","","","26.0","3,S","","","18.57","3,S","24.78","3,,,S","12.37","3,,,S"
"AUM00011231","1958-09","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.3","5,S","","","","","","","","","0","5,S","0","5,S","0","3,S","13","3,S","0","3,S","19580930","+,5,S","","","","","19580908","+,3,S","3.9","5,S,30,+","","","","","26.1","3,S,08,+","","","84.4","3,S","","","14.86","5,S","20.68","3,,,S","9.04","5,,,S"
"AUM00011231","1958-10","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","0","5,S","3","5,S","0","5,S","","","","","","","19581004",",5,S","","","","","","","22.2","5,S,04,","","","","","","","","","14.98","5,,,S","",""
"AUM00011231","1958-11","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","5,S","","","","","","","","","0","4,S","2","4,S","0","4,S","0","4,S","0","4,S","19581130","+,4,S","","","","","19581115","+,4,S","0.0","4,S,30,+","","","","","11.1","4,S,15,+","","","325.2","4,S","","","5.38","5,S","7.01","4,,,S","3.74","4,,,S"
"AUM00011231","1959-01","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","12","2,S","0","2,S","0","2,S","","","","","","","19590122",",2,S","","","","","","","11.1","2,S,22,","","","","","","","","","2.03","2,,,S","",""
"AUM00011231","1959-02","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","4,S","24","4,S","7","3,S","0","3,S","0","3,S","19590214",",4,S","","","","","19590219",",3,S","-12.2","4,S,14,","","","","","15.0","3,S,19,","","","","","","","-0.36","7,S","5.56","3,,,S","-6.27","4,,,S"
"AUM00011231","1959-03","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","5,S","","","","","","","","","0","4,S","12","4,S","0","1,S","0","1,S","0","1,S","19590315","+,4,S","","","","","19590324",",1,S","-3.9","4,S,15,+","","","","","18.9","1,S,24,","","","300.8","1,S","","","6.65","5,S","12.17","1,,,S","1.13","4,,,S"
"AUM00011231","1959-04","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","0","3,S","2","3,S","0","3,S","","","","","","","19590415","+,3,S","","","","","","","22.2","3,S,15,+","","","","","","","","","15.73","3,,,S","",""
"AUM00011231","1959-05","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","5,S","0","5,S","0","2,S","12","2,S","0","2,S","19590505",",5,S","","","","","19590521",",2,S","2.2","5,S,05,","","","","","27.2","2,S,21,","","","","","","","13.04","7,S","19.41","2,,,S","6.67","5,,,S"
"AUM00011231","1959-06","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","9.5","5,S","","","","","","","","","0","4,S","0","4,S","0","2,S","22","2,S","0","2,S","19590611",",4,S","","","","","19590619",",2,S","6.1","4,S,11,","","","","","27.8","2,S,19,","","","38.0","2,S","","","16.82","5,S","22.62","2,,,S","11.03","4,,,S"
"AUM00011231","1959-07","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","37.8","2,S","","","","","","","","","0",",S","0",",S","0","2,S","27","2,S","0","2,S","19590701",",,S","","","","","19590712",",2,S","7.8",",S,01,","","","","","30.0","2,S,12,","10.0","S","10.0","2,S","","","19.19","2,S","25.36","2,,,S","13.01",",,,S"
"AUM00011231","1959-08","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","0","1,S","23","1,S","0","1,S","","","","","","","19590826",",1,S","","","","","","","28.9","1,S,26,","","","","","","","","","22.83","1,,,S","",""
"AUM00011231","1959-09","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","0","3,S","11","3,S","0","3,S","","","","","","","19590914",",3,S","","","","","","","26.1","3,S,14,","","","","","","","","","19.86","3,,,S","",""
"AUM00011231","1959-10","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","4,S","","","","","","","","","0","3,S","17","3,S","0","2,S","0","2,S","0","2,S","19591018","+,3,S","","","","","19591020","+,2,S","-2.8","3,S,18,+","","","","","18.9","2,S,20,+","","","294.1","2,S","","","7.32","4,S","14.16","2,,,S","0.48","3,,,S"
"AUM00011231","1959-11","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","5,S","","","","","","","","","0","2,S","14","2,S","0","3,S","0","3,S","0","3,S","19591126","+,2,S","","","","","19591104",",3,S","-2.8","2,S,26,+","","","","","12.8","3,S,04,","","","359.2","3,S","","","3.82","5,S","6.98","3,,,S","0.65","2,,,S"
"AUM00011231","1960-01","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","18","4,S","0","4,S","0","4,S","","","","","","","19600128",",4,S","","","","","","","10.0","4,S,28,","","","","","","","","","-1.59","4,,,S","",""
"AUM00011231","1960-02","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","5,S","23","5,S","9","3,S","0","3,S","0","3,S","19600208",",5,S","","","","","19600229",",3,S","-16.1","5,S,08,","","","","","15.0","3,S,29,","","","","","","","-0.80","7,S","3.35","3,,,S","-4.95","5,,,S"
"AUM00011231","1960-03","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","","","19600328","+,2,S","","","","","","","15.0","2,S,28,+","","","","","","","","","8.56","2,,,S","",""
"AUM00011231","1960-04","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","4,S","3","4,S","0","3,S","1","3,S","0","3,S","19600426",",4,S","","","","","19600408",",3,S","-5.0","4,S,26,","","","","","22.2","3,S,08,","","","","","","","8.84","6,S","14.51","3,,,S","3.18","4,,,S"
"AUM00011231","1960-05","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.3","2,S","","","","","","","","","0","1,S","2","1,S","0","2,S","16","2,S","0","2,S","19600502",",1,S","","","","","19600517",",2,S","-2.2","1,S,02,","","","","","26.1","2,S,17,","","","138.2","2,S","","","13.57","2,S","19.52","2,,,S","7.61","1,,,S"
"AUM00011231","1960-06","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","9.2","5,S","","","","","","","","","0","4,S","0","4,S","0","1,S","24","1,S","0","1,S","19600622",",4,S","","","","","19600619",",1,S","6.1","4,S,22,","","","","","30.0","1,S,19,","","","28.8","1,S","","","17.33","5,S","24.25","1,,,S","10.42","4,,,S"
"AUM00011231","1960-07","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","5,S","0","5,S","0","4,S","22","4,S","0","4,S","19600724",",5,S","","","","","19600720","+,4,S","5.0","5,S,24,","","","","","27.8","4,S,20,+","","","","","","","17.25","7,S","23.50","4,,,S","11.00","5,,,S"
"AUM00011231","1960-08","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","5,S","0","5,S","0","1,S","26","1,S","0","1,S","19600820",",5,S","","","","","19600828","+,1,S","7.2","5,S,20,","","","","","30.0","1,S,28,+","","","","","","","17.82","6,S","24.10","1,,,S","11.54","5,,,S"
"AUM00011231","1960-09","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","5,S","","","","","","","","","0","4,S","0","4,S","0","1,S","5","1,S","0","1,S","19600926",",4,S","","","","","19600904","+,1,S","2.2","4,S,26,","","","","","23.9","1,S,04,+","","","125.0","1,S","","","13.20","5,S","18.20","1,,,S","8.21","4,,,S"
"AUM00011231","1960-10","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","5,S","4","5,S","0","3,S","0","3,S","0","3,S","19601019","+,5,S","","","","","19601029","+,3,S","-1.1","5,S,19,+","","","","","20.0","3,S,29,+","","","","","","","9.97","7,S","14.72","3,,,S","5.22","5,,,S"
"AUM00011231","1960-11","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","","","19601105",",2,S","","","","","","","16.1","2,S,05,","","","","","","","","","6.89","2,,,S","",""
"AUM00011231","1960-12","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","8","5,S","0","5,S","0","5,S","","","","","","","19601210",",5,S","","","","","","","8.9","5,S,10,","","","","","","","","","1.77","5,,,S","",""
"AUM00011231","1961-01","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","23","1,S","0","1,S","0","1,S","","","","","","","19610131","+,1,S","","","","","","","3.9","1,S,31,+","","","","","","","","","-1.69","1,,,S","",""
"AUM00011231","1961-02","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","5,S","","","","","","","","","0","5,S","23","5,S","2",",S","0",",S","0",",S","19610209","+,5,S","","","","","19610228","+,,S","-11.1","5,S,09,+","","","","","12.2",",S,28,+","","","420.3",",S","","","0.26","5,S","6.09",",,,S","-5.58","5,,,S"
"AUM00011231","1961-03","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","5,S","","","","","","","","","0","3,S","26","3,S","0","2,S","0","2,S","0","2,S","19610323",",3,S","","","","","19610318","+,2,S","-6.1","3,S,23,","","","","","20.0","2,S,18,+","","","310.0","2,S","","","6.23","5,S","14.19","2,,,S","-1.73","3,,,S"
"AUM00011231","1961-04","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","4,S","","","","","","","","","0","3,S","0","3,S","0","1,S","6","1,S","0","1,S","19610428","+,3,S","","","","","19610408","+,1,S","2.2","3,S,28,+","","","","","25.0","1,S,08,+","","","168.5","1,S","","","11.89","4,S","18.24","1,,,S","5.54","3,,,S"
"AUM00011231","1961-05","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","4,S","3","4,S","0","3,S","8","3,S","0","3,S","19610512",",4,S","","","","","19610506","+,3,S","-1.1","4,S,12,","","","","","25.0","3,S,06,+","","","","","","","12.02","7,S","18.53","3,,,S","5.51","4,,,S"
"AUM00011231","1961-06","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","30.3","4,S","","","","","","","","","0","2,S","0","2,S","0","2,S","22","2,S","1","2,S","19610602",",2,S","","","","","19610625",",2,S","5.0","2,S,02,","","","","","32.2","2,S,25,","","","40.0","2,S","","","18.02","4,S","24.29","2,,,S","11.75","2,,,S"
"AUM00011231","1961-07","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","5,S","0","5,S","","","","","","","19610731",",5,S","","","","","","","5.0","5,S,31,","","","","","","","","","","","","","","","","","10.83","5,,,S"
"AUM00011231","1961-08","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","33.6","5,S","","","","","","","","","0","4,S","0","4,S","0","1,S","24","1,S","2","1,S","19610819","+,4,S","","","","","19610811","+,1,S","3.9","4,S,19,+","","","","","32.8","1,S,11,+","","","40.0","1,S","","","17.70","5,S","25.19","1,,,S","10.20","4,,,S"
"AUM00011231","1961-09","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","3.1","1,S","","","","","","","","","0","1,S","0","1,S","0",",S","27",",S","0",",S","19610925",",1,S","","","","","19610905","+,,S","5.0","1,S,25,","","","","","27.8",",S,05,+","","","45.3",",S","","","16.70","1,S","24.28",",,,S","9.12","1,,,S"
"AUM00011231","1961-10","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","0","5,S","1","5,S","0","5,S","","","","","","","19611001",",5,S","","","","","","","26.1","5,S,01,","","","","","","","","","15.11","5,,,S","",""
"AUM00011231","1961-11","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","","","19611113",",2,S","","","","","","","12.2","2,S,13,","","","","","","","","","6.23","2,,,S","",""
"AUM00011231","1961-12","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","17","5,S","0","5,S","0","5,S","","","","","","","19611202",",5,S","","","","","","","10.0","5,S,02,","","","","","","","","","-0.58","5,,,S","",""
"AUM00011231","1962-01","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","17","2,S","0","2,S","0","2,S","","","","","","","19620127",",2,S","","","","","","","10.0","2,S,27,","","","","","","","","","0.20","2,,,S","",""
"AUM00011231","1962-02","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","5","2,S","0","2,S","0","2,S","","","","","","","19620221","+,2,S","","","","","","","8.9","2,S,21,+","","","","","","","","","3.62","2,,,S","",""
"AUM00011231","1962-03","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","4,S","23","4,S","1","2,S","0","2,S","0","2,S","19620308",",4,S","","","","","19620330",",2,S","-10.0","4,S,08,","","","","","16.1","2,S,30,","","","","","","","1.55","6,S","6.07","2,,,S","-2.96","4,,,S"
"AUM00011231","1962-04","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","4,S","","","","","","","","","0","3,S","8","3,S","0","1,S","8","1,S","0","1,S","19620430",",3,S","","","","","19620422",",1,S","-3.9","3,S,30,","","","","","27.8","1,S,22,","","","261.7","1,S","","","8.34","4,S","15.11","1,,,S","1.56","3,,,S"
"AUM00011231","1962-05","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","5,S","1","5,S","0","4,S","9","4,S","0","4,S","19620502",",5,S","","","","","19620508",",4,S","-3.9","5,S,02,","","","","","27.2","4,S,08,","","","","","","","12.25","7,S","18.39","4,,,S","6.11","5,,,S"
"AUM00011231","1962-06","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","19.4","5,S","","","","","","","","","0","5,S","2","5,S","0",",S","13",",S","1",",S","19620604",",5,S","","","","","19620624",",,S","-1.1","5,S,04,","","","","","32.2",",S,24,","","","106.9",",S","","","14.48","5,S","20.42",",,,S","8.54","5,,,S"
"AUM00011231","1962-07","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","18.1","5,S","","","","","","","","","0","4,S","0","4,S","0","3,S","19","3,S","0","3,S","19620706","+,4,S","","","","","19620727",",3,S","3.9","4,S,06,+","","","","","31.1","3,S,27,","43.3","S","43.3","3,S","","","17.27","5,S","23.32","3,,,S","11.21","4,,,S"
"AUM00011231","1962-08","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","39.2","5,S","","","","","","","","","0","4,S","0","4,S","0","3,S","27","3,S","0","3,S","19620824","+,4,S","","","","","19620814",",3,S","8.9","4,S,24,+","","","","","31.1","3,S,14,","49.4","S","6.1","3,S","","","19.45","5,S","25.68","3,,,S","13.23","4,,,S"
"AUM00011231","1962-09","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","0","4,S","1","4,S","0","2,S","13","2,S","0","2,S","19620925",",4,S","","","","","19620904",",2,S","-1.1","4,S,25,","","","","","28.9","2,S,04,","","","","","","","13.93","6,S","19.64","2,,,S","8.23","4,,,S"
"AUM00011231","1962-10","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","2,S","","","","","","","","","0","2,S","6","2,S","0","1,S","3","1,S","0","1,S","19621027","+,2,S","","","","","19621005",",1,S","-2.2","2,S,27,+","","","","","22.2","1,S,05,","","","271.1","1,S","","","8.95","2,S","14.03","1,,,S","3.87","2,,,S"
"AUM00011231","1962-11","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","9",",S","0",",S","0",",S","","","","","","","19621109","+,,S","","","","","","","12.8",",S,09,+","","","","","","","","","4.87",",,,S","",""
"AUM00011231","1963-01","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","22","1,S","0","1,S","0","1,S","","","","","","","19630106",",1,S","","","","","","","5.0","1,S,06,","","","","","","","","","-4.04","1,,,S","",""
"AUM00011231","1963-02","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","20","1,S","0","1,S","0","1,S","","","","","","","19630221",",1,S","","","","","","","7.8","1,S,21,","","","","","","","","","-1.23","1,,,S","",""
"AUM00011231","1963-03","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","3,S","","","","","","","","","3","1,S","24","1,S","2","2,S","0","2,S","0","2,S","19630301",",1,S","","","","","19630327",",2,S","-21.1","1,S,01,","","","","","13.9","2,S,27,","","","467.0","2,S","","","1.82","3,S","7.60","2,,,S","-3.96","1,,,S"
"AUM00011231","1963-04","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","4,S","","","","","","","","","0","4,S","4","4,S","0",",S","4",",S","0",",S","19630405",",4,S","","","","","19630430",",,S","-2.8","4,S,05,","","","","","22.8",",S,30,","","","204.7",",S","","","10.18","4,S","16.15",",,,S","4.21","4,,,S"
"AUM00011231","1963-05","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","0.0","4,S","","","","","","","","","0","3,S","1","3,S","0","1,S","10","1,S","0","1,S","19630521",",3,S","","","","","19630528",",1,S","0.0","3,S,21,","","","","","25.0","1,S,28,","","","141.4","1,S","","","12.67","4,S","18.30","1,,,S","7.04","3,,,S"
"AUM00011231","1963-06","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","24.5","3,S","","","","","","","","","0","3,S","0","3,S","0","1,S","22","1,S","0","1,S","19630617",",3,S","","","","","19630622",",1,S","6.1","3,S,17,","","","","","31.1","1,S,22,","","","43.4","1,S","","","17.51","3,S","23.97","1,,,S","11.04","3,,,S"
"AUM00011231","1963-07","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","55.3","1,S","","","","","","","","","0","1,S","0","1,S","0",",S","29",",S","0",",S","19630730",",1,S","","","","","19630726","+,,S","7.2","1,S,30,","","","","","31.1",",S,26,+","13.6","S","13.6",",S","","","19.64","1,S","26.18",",,,S","13.09","1,,,S"
"AUM00011231","1963-08","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","47.0","4,S","","","","","","","","","0","3,S","0","3,S","0","1,S","23","1,S","1","1,S","19630822",",3,S","","","","","19630804",",1,S","7.2","3,S,22,","","","","","32.8","1,S,04,","40.2","S","26.6","1,S","","","18.70","4,S","25.06","1,,,S","12.34","3,,,S"
"AUM00011231","1963-09","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","0","2,S","20","2,S","0","2,S","","","","","","","19630903",",2,S","","","","","","","26.1","2,S,03,","","","","","","","","","21.37","2,,,S","",""
"AUM00011231","1963-10","46.65","14.333","452.0","KLAGENFURT CIV MIL, AU","","","","","","","","","","","","","","","","","0","1,S","0","1,S","0","1,S","","","","","","","19631012",",1,S","","","","","","","20.0","1,S,12,","","","","","","","","","14.09","1,,,S","",""
