"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"BF1CO000004","2023-04","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","10","2,N","4","2,N","2","2,N","","","","","20230426",",2,N","","","31.2","2,,N,26,","84.9","2,,,N","",""
"BF1CO000004","2023-05","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","12","1,N","9","1,N","4","1,N","","","","","20230531",",1,N","","","56.4","1,,N,31,","208.8","1,,,N","",""
"BF1CO000004","2023-06","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","20","2,N","17","2,N","8","2,N","","","","","20230619",",2,N","","","81.3","2,,N,19,","529.3","2,,,N","",""
"BF1CO000004","2023-07","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","17","1,N","11","1,N","1","1,N","","","","","20230727",",1,N","","","71.1","1,,N,27,","188.0","1,,,N","",""
"BF1CO000004","2023-08","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","16",",N","13",",N","2",",N","","","","","20230820",",,N","","","63.2",",,N,20,","195.2",",,,N","",""
"BF1CO000004","2023-09","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","12",",N","9",",N","2",",N","","","","","20230920",",,N","","","37.6",",,N,20,","155.9",",,,N","",""
"BF1CO000004","2023-10","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","16",",N","7",",N","1",",N","","","","","20231005",",,N","","","63.8",",,N,05,","115.5",",,,N","",""
"BF1CO000004","2023-11","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","11",",N","8",",N","0",",N","","","","","20231119",",,N","","","11.2",",,N,19,","59.0",",,,N","",""
"BF1CO000004","2023-12","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","18",",N","11",",N","2",",N","","","","","20231201",",,N","","","44.5",",,N,01,","174.0",",,,N","",""
"BF1CO000004","2024-01","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","13","2,N","4","2,N","0","2,N","","","","","20240112",",2,N","","","14.7","2,,N,12,","50.0","2,,,N","",""
"BF1CO000004","2024-02","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","12",",N","6",",N","0",",N","","","","","20240204",",,N","","","18.8",",,N,04,","54.0",",,,N","",""
"BF1CO000004","2024-03","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","6",",N","3",",N","2",",N","","","","","20240307",",,N","","","37.6",",,N,07,","102.0",",,,N","",""
"BF1CO000004","2024-04","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","2",",N","2",",N","0",",N","0","5,N","20240430","+,5,N","20240412",",,N","0","5,,N,30,+","7.6",",,N,12,","10.4",",,,N","0","5,,,N"
"BF1CO000004","2024-05","26.3155234","-77.0967789","6.7","CHEROKEE 5.7 NW, CO BF","6",",N","4",",N","1",",N","","","","","20240516",",,N","","","38.6",",,N,16,","54.2",",,,N","",""
